segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
737,5,5,0.1388546936346179,5,Sarah Sanders,1998,1990,5,5_colegio_niños_papá_hijo,"Hoy y los y los cuentos de niños qué? Ese que ese niño que llega del colegio dice, ""Mamá, mamá, en el colegio siempre me dejan solo."" Mamá, mamá, mamá, mamá. O ese niño que llega y dice, ""Mamá, mmm, en el colegio me llaman azafata."" Dice, Pero ¿quién? Dice, ""Pues, mira, las de adelante, las de atrás, las de la derecha, las de la izquierda, todas."" Pues es otro que dice Dice, ""Mamá, mamá, los niños ¿de dónde vienen?"" Dice, ""Cariño, los niños los trae la cigüeña."" Dice, ""Bueno, ya, pero ¿quién se acuesta con la cigüeña?"" O ese lo que dicen. Mamá, mamá, ¿cuándo tendré unos pechos como los tuyos? Dice, ""Cariño, cuando seas mayor tendrás unos pechos como los míos."" Dice, ""Sí, ya, pero yo los necesito para el sábado."" Hoy dice Dice, ""Mamá"" Eh, ¿no quieres más de mamá? Bueno, descuento de gallegos. Un gallego que que llega a una casa de citas a una casa de citas",5_colegio_niños_papá_hijo,1
738,23,23,0.2646193728625879,23,Sarah Sanders,1998,1990,23,23_amante_marido_mujer_matrimonio,"Y, y dice: 'Bueno, yo vengo aquí a lo que se viene a una casa de citas, eh, pero necesito saber cuánto me va a costar'. Dice: 'Hombre, depende del tiempo'. Dice: 'Ah, ¿depende del tiempo? Bueno, pues vamos a suponer que está lloviendo'. Y dice: 'Oye, perdona, ¿usted sabe qué le pasa si mete un huevo en el microondas? Que se pilla el otro con la puerta'. Dice: 'Mi mujer tiene... Yo quiero que mi mujer tenga el culo así'. Dice: '¿Pero tan grande?'. Dice: 'No, es que ahora lo tiene así'. Y ese señor que llega a casa y se encuentra a su mujer en la cama con otro. Y dice: 'Pero bueno, María, ¿qué haces?'. Y le dice María al que estaba con ella: '¿No te había dicho que es que es tonto?'. O es ese, o ese gallego que está en un bar y le dice un amigo: 'Oye, Manolo, ¿a ti te gusta el menaje?'. Dice: 'A mí me encanta'. Dice: 'Pues anda, vete para tu casa, que tu mujer está empezando'. Así que nada, les voy a contar el último, que a mí me gusta mucho. Es una, una pitita que está en la puerta, así, en una esquina, y llega un auto y le dice: 'Oye, mira, 20.000'. Dice: 'Bueno, pero ¿tú me has mirado bien?'. 'Bueno, vale, 25.000, pero mírame bien'. 'Bueno, 40.000; es mi última oferta'. Dice: 'Vale, está bien, de acuerdo'. ¡Gracias!, Sara. Sara Sanders. La cantante que vino de España esta noche a entregarnos una nota diferente.",23_amante_marido_mujer_matrimonio,1
739,17,17,0.1781991207830278,17,Gloria Benavides,1998,1990,3,3_humor_quinta_quinta vergara_vergara,"Y ahora es un momento importante, un momento para para distender el ambiente, para reírnos, para disfrutar con un artista que es una verdadera leyenda en Viña del Mar. La verdad es que si la memoria no me traiciona y si no me equivoco, ella hace 20 años pisó por primera vez el escenario de la Quinta Vergara. La verdad, señoras y señores, que con su talento, su picardía y su gracia ha hecho reír a diferentes generaciones. Y a tu abuela. Y a mi abuela también. Y esta noche pretende hacerles reír a todos ustedes, a la nueva generación de este país que se suma al aplauso cariñoso y nos ponemos de pie para decirle, ""Bienvenida, Viña del Mar a las cuatro dientes."" ¡Buenas noches, festival!",17_natalia_chiqui_alison_javiera,1
739,3,3,0.1135858284454384,3,Gloria Benavides,1998,1990,3,3_humor_quinta_quinta vergara_vergara,"Y ahora es un momento importante, un momento para para distender el ambiente, para reírnos, para disfrutar con un artista que es una verdadera leyenda en Viña del Mar. La verdad es que si la memoria no me traiciona y si no me equivoco, ella hace 20 años pisó por primera vez el escenario de la Quinta Vergara. La verdad, señoras y señores, que con su talento, su picardía y su gracia ha hecho reír a diferentes generaciones. Y a tu abuela. Y a mi abuela también. Y esta noche pretende hacerles reír a todos ustedes, a la nueva generación de este país que se suma al aplauso cariñoso y nos ponemos de pie para decirle, ""Bienvenida, Viña del Mar a las cuatro dientes."" ¡Buenas noches, festival!",3_humor_quinta_quinta vergara_vergara,2
740,10,10,0.4037842413274277,10,Gloria Benavides,1998,1990,10,10_maestro_hora hora_ruperto_hora,"Buenas noches, festival. Buenas noches, festival. Oiga, maestro, sabe Oiga la panfarria para corta que me tiró con maestro. Oiga, El maestro, ¿sabes? Me tiró una fanfarria más corta que un beso de marido, pues, maestro. Es más corta que una pestaña jurel. Oiga, maestro, la la fanfarria que me tiró más parecía que me quería asustar. ¿Por qué no me tocó una fanfarria así grande, maestro? Porque esa fanfarria fue tan corta, tan corta, parecía oreja de gallo. Más corta que firma de cajero, maestro. Oiga, maestro, no, pues usted que nosotros nos conocemos tanto, pues, maestro. Yo que soy su amiga diga, maestro, ¿cómo no tiene una fanfarria más grande? Pues yo lo quiero igual, maestro. Aunque usted sea amorosito y chiquitito. El maestro, ¿sabe? Eres tan chiquitito que postuló para diputado del Mundo Mágico. Pero lo quiero, maestro. Lo quiero mucho. ¿Sabe que el otro día el maestro salió a caminar por la calle, chocó con un grifo y quedó con tech cerrado? ¡Oh! Pero lo quiero quiero, maestro. ¿Ustedes sabían que el maestro sabe de la dirige la orquesta con un mondandiente? Lindo, pero no quiero, maestro. Superlindo. ¿Ah, qué me iba a decir? Oiga, macho Sabedra, ¿sabes lo que pasa? Es que usted está cada día más lindo. ¿Se acuerda cuando recién empezamos aquí en el festival? ¿Se acuerda? Sí, estaba chiquitito. ¿Sabe que el macho Sabedra en ese tiempo dirigía hacia decía, ""Un, dos, tres."" Y se soplaba el pelo. No, yo no le estoy diciendo pelado, maestro. No, lo que pasa es que usted hace la raya más ancha nomás. ¿Sabes lo que dijo a los maestros? Que usted estaba más pelado que un anillo de fantasía. ¡Wow! No, maestro, si yo lo quiero harto, pero por favor, toqué una fanfarria como corresponde a una artista chilena, maestro. ¡A él, sea! Muchas gracias. Gracias. Pero maestra, salió más larga que un plato de jirafa.",10_maestro_hora hora_ruperto_hora,1
744,6,6,1.0,6,Gloria Benavides,1998,1990,6,6_quinta_vergara_público_quinta vergara,"Este público maravilloso de la Quinta Vergara quiere hacerte el regalo que tú te mereces por toda tu trayectoria en este festival, por ser el gran animador que eres y porque todo este público te ama, Anthony.",6_quinta_vergara_público_quinta vergara,1
748,8,8,1.0,8,Gloria Benavides,1998,1990,8,8_anthony_amas_your_you,"Plato, no me clave por la espalda tan profundo. No me duerma yo una semana. Lejos En el centro, de la tierra, las raíces, el amor, donde estaba quedara. Aunque hayan pasado muchos años, desde el día en que yo y yo llegamos aquí al festival, todavía yo recuerdo tu chaqueta de felpa, del sillón de tu mamá. Aunque pasen muchos años y la nieve haya cubierto los camellos, igual te voy a querer. Porque dice el refrán, cuando el diablo conocido y otro gil por conocer. Aunque casi te confieso que también yo he cambiado. Aunque reconozco que ha sido para mejor. Que antes era un palito feo. y ahora me ves convertida en un riquísimo bombón. Claro, no me claves tus puñales por la espalda. Tan profundo no me duele, no me hacen mal. Sí.",8_anthony_amas_your_you,1
750,27,27,0.3103282704455166,27,Gloria Benavides,1998,1990,8,8_anthony_amas_your_you,"yo. Más abandonada. Me siento abandonada, más abandonada que el chofer del presidente. Porque pasa volando nomás. Ni usa el auto. Me he quedado sola, yo no quiero quedar solterona a los 21 años. Quise volar Y conocí la soledad. Jugue al amor sin esperar. Sí, sí, sí, sí. Sola otra vez, como trajir sola otra vez, estoy aquí. Sola otra vez. Si me sonó, sola otra vez, si me saco y si me aguanto. Tu le doy sin amor. Tu le doy sin amor. Tu le doy sin amor. Tu le doy sin amor.",27_soltera_bebé_arturo vidal_tinder,1
753,27,27,0.1162548234768453,27,Gloria Benavides,1998,1990,15,15_hombres_mujeres_mujer_hombre,"Cuando era chica, yo tuve una sorpresa al descubrir que en mi tocador belleza no me resignó a que toda mi hermosura dentro de un tiempo que vaya a la basura. Soy tan hermosa, ya lo sé. Soy tan preciosa, ya lo sé. Soy primorosa, bella, linda. Soy grandeza, soy exigente, ya lo sé. Soy tan bonita que me pierdo. Y estoy en esta noche y soy pobreza. No me decido a casarme todavía. Ser egoísta arruinar así la vida. De estos muchachos que no duermen tranquilos, porque ya han visto Este cuerpo tan divino. Soy tan hermosa, ya lo ves, soy tan preciosa, ya lo sé. Soy primorosa, bella, linda, soy tan hermosa, soy tan bonita, soy tan hermosa, bella, linda, ya lo sé. Soy tan bonita, soy tan hermosa, ya lo sé. Soy tan hermosa, ya lo sé. Soy tan hermosa, ya lo sé. Soy tan hermosa, ya lo sé. Soy tan hermosa, ya lo sé. Y es que tiene esta parte en su Soy hermosa, porque Dios mío en mí todo es perfecto. Porque Señor no me dice algún defecto. Pero tanto por ser tan diferente, quiero ser fea como toda la gente. Soy tan hermosa, ya lo ven, soy tan preciosa, ya lo ven, soy primorosa, bella, linda, soy graciosa. Y estoy en esta bonita y 40. Yo soy delgada, soy sensilla y pobrecita. Les digo una cosa, yo no soy linda, soy superlinda. Ya, va a",27_soltera_bebé_arturo vidal_tinder,1
755,13,13,1.0,13,Gloria Benavides,1998,1990,13,13_ay ay_salta salta_salta_ay,"¡Vamos! ¡Atención! ¡Eso! Levantando los brazos. Levantando los brazos. Levantando los brazos. Levantando los brazos. ¡Eso! ¡Eso! ¡Mata gol! Mata gol. Mata gol. Mata gol. Mata gol. Mata gol. ¡Eso! ¡Eso! ¡Eso! ¡Eso! ¡Eso! ¡Allá arriba! ¡A ver las escaleras! A la derecha, a la izquierda, a la derecha, a la izquierda, a la derecha, a la derecha, a la derecha, a la izquierda, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a la derecha, a ¡Vamos, acudiendo la cabeza! ¡Los brazos! ¡Los brazos! ¡Uh! Y tengo y bailo y beso y beso y bailo y beso y bailo y beso y beso y bailo y beso y bailo y beso y bailo y bailo los carabineros. A la derecha, a la izquierda, a la derecha, a la izquierda, a la derecha, a la izquierda, a la derecha, a la derecha, a la derecha, a la derecha. moviendo la cadera, moviendo la cadera, a la derecha, a la izquierda, a la derecha, a la izquierda, ¡Vamos! Juriato cadera, Juriato cadera, Juriato cadera, ¡Eso! ¡Sacando bolsa sana! ¡Sacando bolsa sana! ¡Sacando bolsa sana! ¡Sacando bolsa sana! ¡Sacando bolsa sana! ¡Sacando bolsa sana! ¡Wow!",13_ay ay_salta salta_salta_ay,1
756,13,13,1.0,13,Gloria Benavides,1998,1990,13,13_ay ay_salta salta_salta_ay,"No podemos dejar de seguir moviéndonos. Un aplauso que vienen las chicas del cucú. ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Qué hora es de fútbol? ¿Dónde está tu culo? ¿Dónde está tu culo? ¿Dónde está tu culo? ¿Dónde está tu culo? Oh, yeah. ¿Dónde está tu culo? ¿Dónde está tu culo? ¿Dónde está tu culo? ¿Dónde está tu culo? ¿Dónde está tu culo? ¿Dónde está? Yeah. ¿Me de vuelta? ¿Me de vuelta? ¿Me de vuelta? ¿Me de vuelta? ¿Me de vuelta? Oh, yeah.",13_ay ay_salta salta_salta_ay,1
759,17,17,1.0,17,Gloria Benavides,1998,1990,17,17_natalia_chiqui_alison_javiera,¡Acá abajo! Parece que está más fuerte arriba. Punto tres. ¡Abajo! Vayan dándole fuerza al fon que todavía nos queda. Dicen que Martita Sánchez es figura excepcional. Ahora canta con Bo Cheli y su éxito ya es mundial porque tiene dos razones que la han hecho popular. Vamos.,17_natalia_chiqui_alison_javiera,1
761,7,7,1.0,7,Gloria Benavides,1998,1990,7,7_vieja_suegra_abuela_abuelita,"Aunque digan que estoy vieja, a mí no me importará. Tengo mi espíritu alegre, lo digo con emoción. La juventud es eterna dentro de mi corazón. A lo busca, a lo busca, a lo busca, a lo busca",7_vieja_suegra_abuela_abuelita,1
762,21,21,1.0,21,Gloria Benavides,1998,1990,21,21_buenas noches_noches_buenas_pecadora,"Adiós, amigo. Muchas gracias. Adiós. Adiós, amigo.",21_buenas noches_noches_buenas_pecadora,1
766,19,19,1.0,19,Gloria Benavides,1998,1990,19,19_través_mar_viña_viña mar,"Muy bien, amigos, así es Pedimos a La Cuatro Dientes en Viña del Mar en nuestra cuarta noche a través de todo el país en la pantalla de Megavision recorriendo toda América y Europa a través de Pan 5. Un abrazo cariñoso a los países que se integran a nuestra transmisión porque Viña tiene festival y tiene cuatro dientes para mucho tiempo más. Gracias, Antonio.",19_través_mar_viña_viña mar,1
768,22,22,0.1040342146688497,22,Gloria Benavides,1998,1990,3,3_humor_quinta_quinta vergara_vergara,"Quizás algún día volvamos a encontrarnos. En algún escenario tal vez o en una pantalla grande. Al payaso, cantante, amiga y mamá, mujer. A Dios no quiero decir ni no para siempre. También hoy comienza el resto de vuestra vida. Lo importante es que al final nos una una gran amistad, porque en un escenario mi vida se quedará. Mañana comienza el resto de mi vida. Quizás algún día volvamos a encontrarnos. En algún escenario tal vez o en una pantalla verás al payaso cantante amiga mi mamá mujer cuando quiero decir si no hasta siempre también hoy comienza el resto de nuestra vida lo importante que al final nos una una gran amistad. Gracias por este amor que me dan. Gracias, porque yo nací en Long Coches y ahora viajo por el mundo. Gracias por este amor. Gracias. A mis hijos que están en Puerto Natales viéndome a mis nietos. Porque en un escenario mi vida en un escenario mi vida. Un escenario mi vida se quedará. Adiós, amigo. Adiós.",22_verdad_agradecer_emocionado_quiero agradecer,1
771,22,22,0.1756684405020764,22,Dino Gordillo,1998,1990,21,21_buenas noches_noches_buenas_pecadora,"...Gordillo. Muchísimas gracias, muy buenas noches. ¿Cómo están? ¿Todos bien? Eso, arriba me gusta, arriba del cerro lo mío ahí. Esa es la papa. Estoy mandando...",22_verdad_agradecer_emocionado_quiero agradecer,1
771,21,21,0.1224684023820453,21,Dino Gordillo,1998,1990,21,21_buenas noches_noches_buenas_pecadora,"...Gordillo. Muchísimas gracias, muy buenas noches. ¿Cómo están? ¿Todos bien? Eso, arriba me gusta, arriba del cerro lo mío ahí. Esa es la papa. Estoy mandando...",21_buenas noches_noches_buenas_pecadora,2
772,12,12,1.0,12,Dino Gordillo,1998,1990,12,12_perro_perrito_selva_lobo,"...nervioso, que la corriente del Niño en la colonia de Invierno. Ayer salí a pasear para la playa, me puse el traje de baño, dije: ""Voy a ir a pasear los chunchules un rato"". Iba caminando por la arena, si a repente una rubia superrica me quedó mirando y me decía: ""Dulce, bombón, chuchuflín"". La quedé mirando y le dije: ""Gracias, amor"". ""No"", me dijo, ""eso es lo que tenés que dejar de comer, guatón asqueroso"". Después se... ¿Y? Gracias. Después seguí caminando y si yo voy a caminar por... y había donde que ahora en la playa llegan estos fisis culturistas y había uno botado en la playa así: 20, 30, 40. Me acerqué y le dije: ""¿Haciendo deporte, compadre?"". ""Va, me robaron la mina"". Porque en la playa, en la playa se ve de todo, ¿ah? ¿Cómo es eso? Dos amigos se colchaban una verga bien pálida así. ""Hola, compadre"". ""Hola, compadrito"".",12_perro_perrito_selva_lobo,1
775,7,7,0.3787801208096836,7,Dino Gordillo,1998,1990,7,7_vieja_suegra_abuela_abuelita,"...esta cosa del... Como el viejito ese que llegó a la farmacia. Llegó el viejito a la farmacia y dice: ""Buenos días, amigo"". ""Buenos días, abuelito"". ""Sabe que le vengo a reclamar"". ""¿Qué le pasó, abuelito?"". ""¿Se acuerda que anoche yo le compré dos preservativos a usted?"". ""Claro, pues, abuelito, sí me acuerdo. ¿Y qué le pasó?"". ""Salieron malos"". ""¿Y por qué, abuelito, se le reventaron?"". ""No, se me doblaron"". Porque ya el abuelito es chico. Como el otro que llega a la farmacia así. Entonces: ""Eh, buenos días"". ""Buenos días, señor"". ""Eh, ¿me da un... un Tampa para el resto?"". ""Perdón, señor, querrá decir contacts"". ""Ahí está, por eso me costaba sacarlo"". Es increíble la vida. Ahora cambiamos tanto cuestión de los pololeos, ha cambiado la juventud. Yo miro los pololeos de gusto. El día al tiro conocen a... Es una maravilla. Antiguamente uno andaba escondido con la polola para conocerle la mamá del paradero y como 2 años. Ahora no.",7_vieja_suegra_abuela_abuelita,1
777,5,5,0.1209047033202199,5,Dino Gordillo,1998,1990,5,5_colegio_niños_papá_hijo,"Porque todo cambia, hasta los niños han cambiado. Ahora yo miro el chico mío, oye, es verdad, están tan delicado y prepotente. A final de año llegó el mío con una prueba de matemática y un cordel en la mano. Un dos el desgraciado. ""Y te acerqué a traerme un dos, infeliz más encima"", me quedó mirando hacia el cielo y me dijo: ""Me pegá y me mato"". Que ya no hay como entender al niño. Ahora mismo con esta cuestión de la... de del avance, la tecnología, del trabaja el papá y la mamá. El pobre cabro chico nació, a los 10 días lo dejan en una sala cuna. A las 7 de la mañana y lo van a buscar a las 10 de la noche. Y cuando grandes se quejan que los hijos no conversan con los papás; si el cabro chico a los 10 años sabe que el huevón del furgón no es el papá. Porque es increíble los cabros que han cambiado. Ahora se enferman, en la noche se pegaron una to, ay, la mamá al tiro, al otro día al pediatra, güey. Hay que llevarlo de urgencia. Y uno tosía, ¿qué es lo que le hacían? Un papel de diario con aceite caliente en el pecho. En la mañana te sacaban el papel, te quedaba el puzle marcado como 3 meses, güey. Ahora no, se enferman, gracias, muy amable. Gracias. Muchísimas gracias, de verdad. Es verdad. Ahora mismo, dígame el cabro chico, anda con el dedo en la oreja. ""¿Qué le pasó, mi güa?"". ""Ya, ya, ya, ya, ya"". Hay que llevarlo al otorrino, el desgraciado. El bono te vale 20...",5_colegio_niños_papá_hijo,1
778,5,5,1.0,5,Dino Gordillo,1998,1990,5,5_colegio_niños_papá_hijo,"No, cuando reviente se destapó. Hasta la hora tengo el tímpano quemado. ¿Cómo hemos cambiado los cabros chicos? Hasta en el colegio cambian, de verdad. Ese profesor que llegó el inspector de colegio así, entró, andaba en el Ministerio de Educación y que mandan ahora inspectores a revisar la educación. Y entró ahora sale clase y en seis cabrocicos colgados en el techo. Llamó la profe y dijo, ""Señora, ¿cómo está de esos niños ahí?"" Como se lo No, no, usted no se meta. Esos cabros están suspendidos. Y ya la ya increíble, ¿ah? Ahora mismo el mismo tipo este, gracias. Llegó a una sala de clase. Permiso, señorita. Adelante. Eh, voy a hacer una entrevista a los niños. ¿Cómo está la educación? A ver, chiquitín, ven para acá. Dime tú, ¿quién derribó el muro de Berlín? Ah, no sé. Yo no tengo idea porque yo incluso no salí a recreo. O sea, la respuesta que me estás dando es que tú no saliste No, señor, y y aunque ese callado tampoco le habría gritado porque yo no soy nada cacetero. Y se lo estoy preguntando a la profe, ""Señora, ¿cómo se le ocurre la educación de este cabro chico? Le estoy preguntando quién derribó el muro del link y me dice que él no salió a recreo que no tiene idea."" Mire, discúlpeme, señor. Yo le digo una cosa bien clara. Este chiquitito viene de kinder conmigo y nunca ha mentido. Así que si él dice que él no fue es porque él no fue. Yo no Cuanto más partió van el director, dijo, ""Señor director, esto es insoportable."" Le pregunto a un cabrochico quién derribó el muro del Líbano y dice que no tiene idea, que no salió a recreo y la profesora lo apoya porque dice que viene de kindergarten. Lo que veo mirando el director le digo, ""¿Sabe qué más? Mándelo a arreglar y lo descontamos al centro de padre."" Dice, ""Acabo la puta."" Porque ya no damos para más. Esta cuestión de la de la educación, ¿ah? Y los niños, sobre todo, ahora que están tan inquietos, se han fijado los cabrochico, ahora existe el pre pre pre pre kindergarten. Cinco pre",5_colegio_niños_papá_hijo,1
781,21,21,1.0,21,Dino Gordillo,1998,1990,21,21_buenas noches_noches_buenas_pecadora,"Muchas gracias, de verdad. Muy amable, gracias. Gracias, muy amable. Que Dios los bendiga, gracias.",21_buenas noches_noches_buenas_pecadora,1
783,19,19,0.1000071002225228,19,Dino Gordillo,1998,1990,19,19_través_mar_viña_viña mar,"Buenas noches, muchísimas gracias, que Dios los bendiga. Adiós. Vino Verrillo en Viña del Mar por tercer año consecutivo. ¿Cómo ha crecido este artista nacional? Con el símbolo de los triunfadores una vez más. ¿Quién lo diría? Hace 4 años buscaba una oportunidad en la televisión. Se transformó lentamente en un artista estelar y esta noche en Viña del Mar es todo un estelar con su nombre coreado por 20.000 personas. Dino, hay más humor esta noche.",19_través_mar_viña_viña mar,1
785,18,18,0.1321007624251092,18,Dino Gordillo,1998,1990,18,18_doctor_farmacia_examen_consulta,"Lo iba el doctora: ""Doctor, buenas tardes"". ""Buenas tardes, señora"". ""¿Sabe que el niño tiene hipo?"". ""Sí, señora, ¿sabe qué remedios no hay? Un susto, no, se lo ha asustado tanto. ¿Sabe que tengo un remedio casero yo? Y me lo dio mi madre a mí. Póngale una... una cintita de regalo ahí en la... en el chuichui"". ""¿Y usted cree que se va a mejorar?"". ""Señora, por favor, intentémoslo"". Y ahí mismo la consulta le pusieron una te regalo al cabro chico. Y el cabro chico salió así; se le pasó el hipo. La vieja agradecida se fue para la casa. Estaba acostada en la noche cuando llegó el papá, curado como dentro. Y la vieja pensó y dijo: ""Ah, a lo mejor le hago el mismo tratamiento"". Así que buscó una cinta más ancha. Y se la puso así. Y el cura se le pasó el hipo. En la mañana despertó el curao...",18_doctor_farmacia_examen_consulta,1
788,21,21,1.0,21,Dino Gordillo,1998,1990,21,21_buenas noches_noches_buenas_pecadora,"Gracias. Gracias. De corazón, muy amable, gracias. Es el día más lindo de mi vida, de verdad.",21_buenas noches_noches_buenas_pecadora,1
789,3,3,0.1273577333715864,3,Dino Gordillo,1998,1990,3,3_humor_quinta_quinta vergara_vergara,"No lo hagamos sufrir más. Para Dino Gordillo, que nos vino a hacer reír y terminó llorando. ¡Ay, Gaviota en Viña del Mar!",3_humor_quinta_quinta vergara_vergara,1
789,19,19,0.1147736254382942,19,Dino Gordillo,1998,1990,3,3_humor_quinta_quinta vergara_vergara,"No lo hagamos sufrir más. Para Dino Gordillo, que nos vino a hacer reír y terminó llorando. ¡Ay, Gaviota en Viña del Mar!",19_través_mar_viña_viña mar,2
792,23,23,0.1243271659718648,23,Dino Gordillo,1998,1990,9,9_auto_dijo dijo_micro_carabineros,"Listo, yo me encargo de eso, no se preocupe. Yo me voy a bañar, y partió el viejo a bañarse, ahí se quedó el guaso en la puerta. De repente llegó un auto, bajó una señora con 60 años. Buenas tardes. Buenas tardes, señora. ¿Está el caballero? ¿De parte de quién? Mía, pues. La que lo trajo al mundo, pues. Un momentito, partió para el baño. ¡Pachón! ¡Lo busca la Kitty! ¡Pachón! ¿Cuál Katy? La que te parió. Porque hay el Como el tipo ese, gracias, el tipo ese que se fue a un campo bien humilde, ¿ah? Y a 4 meses trabajando no había visto una mujer. Y se fue al bar a conversar con el barman. Compadre, ¿sabe qué le digo? 4 meses aquí ni una mina, loco. No, que este es un pueblito campo, compadre, aquí nosotros lo arreglamos con el campo, ¿no? ¿Y cómo se arreglan? Aquí nosotros con los corderos. O sea, nosotros",23_amante_marido_mujer_matrimonio,1
793,12,12,1.0,12,Dino Gordillo,1998,1990,12,12_perro_perrito_selva_lobo,"coloreamos con la oveja aquí. Ah, ¿sí? ¿En serio? Claro, una ovejita, nos quedamos listos. La aseguro, claro, pues todos tenemos color la oveja, tío. Y se fue para para la casa y acambinando así, de repente, arriba una loma, una oveja, pero preciosa. Un algodón y con la cola paradita comiendo mazitos. Y se acordó lo que le dijo el amigo de él, ""Aquí está la mía."" Saltó la reja para el otro lado y empezó a hacer cariño a la a la ovejita. Cuando le iba a mandar el pato así, lo menos llega la la poli. Ven para acá. ¿Qué estás haciendo vos? No, es que a mí me dijeron que no había ningún problema, si una agarrada con la oveja. No, un momentito. Agárrate cualquiera oveja, pero la mina es mi teniente no, compadre. Buenas noches, muchísimas gracias. Adiós, que Dios le bendiga. Gracias, Chile. Gracias. Muy amable. Con la antorcha, con Gayoza, con el símbolo del festival, Pino Cordillo. Nos dice a Dios al amor de esta noche.",12_perro_perrito_selva_lobo,1
794,19,19,1.0,19,Dino Gordillo,1998,1990,19,19_través_mar_viña_viña mar,"Viña del Mar. Un triunfo importante para consolidar una carrera de otro artista nacional. Este es el trigésimo noveno Festival Internacional de Viña del Mar a través de la pantalla de Mega visión para todo el país. Conjuntamente con Radio Chilena y Aurora FM. El mundo nos ve. Vengan a cantar con nosotros a esta ciudad, la capital turística de nuestro país. Y no le saques el resto del libreto, no le saques todavía el resto del libreto porque hay más. Viña Cordillo.",19_través_mar_viña_viña mar,1
796,14,14,1.0,14,Dino Gordillo,1998,1990,14,14_ho_ho ho_aplauso_muchas,"La luz. Gracias. Que le iba a dedicar este éxito si Dios quiere la Virgen Salía todo lindo, gracias a ustedes a dos grandes amigos, al señor Pedro Pablo y un gran amigo que se salvó y que el Señor se lo llevara y gracias a Dios lo tenemos con nosotros y aún mi gran amigo y colega Óscar Ganga. Muchísimas gracias, muy amables, gracias. Buenas noches.",14_ho_ho ho_aplauso_muchas,1
798,3,3,0.2326026633477033,3,Los Indolatinos,1999,1990,3,3_humor_quinta_quinta vergara_vergara,"Y este es el instante en que se va a dibujar en el rostro de cada uno de ustedes una tremenda sonrisa. Antonio, ¿tú sabías una cosa? ¿Tú te imaginas que dentro del servicio militar dos personas se junten para hacer humor? Bueno, es la historia al parecer de nuestros próximos invitados. Tienen 28 años de trayectoria y de éxitos. Aquí los tenemos a los indo-latinos. Vamos a invitar a este escenario a nuestros próximos humoristas. La verdad que son amigos del chiste rápido y de la canción pegajosa. Ríete con este chiste guatón. ¿Cuántas veces lo hemos escuchado y nos seguimos riendo? Atención, amigos, también estará la micro con sus historias y la risa remedio infalible. Son artistas nacionales que probando sonido en Viña del Mar, ya les esperamos porque aquí están, atención, los indo Latino. ¿Quién es el otro? ¿Quién es el otro? ¿Quién es el otro? ¿Quién es el otro?",3_humor_quinta_quinta vergara_vergara,1
799,13,13,1.0,13,Los Indolatinos,1999,1990,13,13_ay ay_salta salta_salta_ay,"Hola. Arriba la palma. Otra vez. Otra vez. Y dice ¡Ay, la palma! ¡Arriba! Ríete con este chiste, guatón. Ríete con este chiste, guatón. Ríete con este chiste, guatón. Ríete tonto, guatón. ¡Otra vez! Ríete con este chiste, guatón. Ríete con este chiste, guatón. Ríete con este chiste, guatón. Ríete tonto, guatón. ¿Y el coro qué pasó? ¿Qué pasa? ¿Qué pasa, chiquillos? El primer día de festival. Queremos que ustedes lo pasen bien. Disfruten de nuestro canto, de nuestro humor. ¡Buenas noches a todos! Arriba en los árboles también, vamos. cantar. Los hombres cantan como hombres, las mujeres como mujeres y a los músicos como les salga nomás. ¿Qué es lo que escuché? Escuché mal. ¿Qué es eso, hombre? Vamos, de nuevo vamos a hacerlo, ¿ah? Ríete con este chiste guatón y vamos a parar para que suene bien el coro. Di así, one, two, three and four. Ya empezaron ya. Venga, después los portan. Ya, ahora sí, chiquillo, todos juntos, eh. Sí, sí.",13_ay ay_salta salta_salta_ay,1
800,18,18,0.3006021917390401,18,Los Indolatinos,1999,1990,18,18_doctor_farmacia_examen_consulta,"Oye, fíjate que llega un indio al médico ¿Ah? Y el médico dice, ""¿Qué pasa?"" Nuestro gran jefe toro sentado está enfermo. Ahí dice, ""¿Y qué tiene el gran jefe toro sentado?"" Gran jefe toro sentado tomarse dos frascos de Viagra. Hágalo pasar, llámelo. Toro parado, venid.",18_doctor_farmacia_examen_consulta,1
