segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
3232,2,0.2330526310447834,12,Reggaeton,0.1268568868930442,29.0,Personajes,0.1061957441517392,Felipe Avello,2019,2010,12,Reggaeton,"Tengo mis críticas también. Sí. Por ejemplo, Álvaro Henríquez. Que no no falleció Álvaro Henríquez, pero el tremendo tremendo cantante del grupo Los Tres, no fa",0.020661142741304997
1588,2,0.227400066034036,31,Coqueteo,0.1215624660960625,18.0,Intimidad,0.1058375999379735,Dino Gordillo,2011,2010,18,Intimidad,El año pasado en mi casa cambió la cosa. Mi mujer me vendaron los ojos... me sacaron la venda de los ojos y adivinen qué me regalaron: un berguer de cuero con v,0.015724866158089004
4072,2,0.216464433913512,5,Matrimonio,0.1112089592165091,18.0,Intimidad,0.1052554746970029,Edo Caroe,2025,2020,3,Sexos,"la acenta, no. Entonces, ahora lo que me preocupa Lo que me preocupa es que mi esposa se embarace y yo no me doy cuenta. Así que siempre lo estoy mirando de lej",0.005953484519506197
2302,2,0.3663490042501598,0,Chilenidad,0.2611155324647638,28.0,Presidencia,0.105233471785396,Edo Caroe,2016,2010,0,Chilenidad,"Y en definitiva... en definitiva Chile... En definitiva Chile experimenta una crisis... En este país, por ejemplo, le cobran peaje a los bomberos. En este país,",0.15588206067936783
1248,2,0.2270778518141549,28,Presidencia,0.122115841530508,0.0,Chilenidad,0.1049620102836469,Coco Legrand,2006,2000,4,Huevones,"A veces he llegado a pensar que son las pastillas, huevón, las que me están jodiendo; o cambio de médico o cambio de pastillas porque yo no ando bien. Es que to",0.017153831246861095
4094,2,0.3063092794913534,0,Chilenidad,0.2017335065335973,28.0,Presidencia,0.1045757729577561,Juan Pablo López,2025,2020,0,Chilenidad,"Yo mi mi hijo eh va en un buen colegio. Tengo un hijo de 13 años, va en un buen colegio. Colegio normal, Santiago Centro, pero un buen colegio. Yo siempre le di",0.09715773357584122
1948,2,0.2153823116436744,18,Intimidad,0.1116709769294933,31.0,Coqueteo,0.1037113347141811,Los Locos del Humor,2014,2010,18,Intimidad,"Está bueno este Bueno, le ha hablado los chiquitos. Más bonito. ¿Está? Llega un compadre a la casa. Se mete al dormitorio y dice, ""Sácate los pantalones y ponlo",0.007959642215312202
2948,2,0.3466984019229652,0,Chilenidad,0.2433239714083886,28.0,Presidencia,0.1033744305145766,Fabrizio Copano,2017,2010,0,Chilenidad,"Ay, ay, ay. Eh, otra cosa que me encanta en los colegios que puta, como los profesores les pagan tan mal en Chile, que siempre los profesores tienen que estar v",0.139949540893812
3352,2,0.3364151175251393,0,Chilenidad,0.2331192402154129,28.0,Presidencia,0.1032958773097264,Javiera Contador,2020,2020,0,Chilenidad,"Y tienen a sus hijos en colegios alternativos como se usan ahora, como Waldorf, Montessori; yo no sé si los cachan, es una educación muy económica, gratuita y d",0.12982336290568647
1921,2,0.3976798749862499,0,Chilenidad,0.2944698781178818,28.0,Presidencia,0.1032099968683681,Los Locos del Humor,2014,2010,0,Chilenidad,"Compadre, yo estaba cuidando la frontera de Chile - Perú para que no se pasara ni un peruano para Chile. Muy bien, ¿y cómo te fue? 70 000 pesos de pasar. Ah, pu",0.19125988124951368
390,2,0.310745379398555,0,Chilenidad,0.2076743432710677,28.0,Presidencia,0.1030710361274873,El Pampero,1995,1990,0,Chilenidad,"Y fue así como tirar para arriba con mis hermanos. Hicimos una cuadrilla y nos metimos a trabajar en una la empresa más grande que hubo en Chile, de Ariaga Maga",0.1046033071435804
2952,2,0.3817247134805655,0,Chilenidad,0.2786850088977355,28.0,Presidencia,0.10303970458283,Fabrizio Copano,2017,2010,0,Chilenidad,"Esa guagua solamente pasa en Chile, ¿cachái? O sea, yo creo y todavía creo, y a pesar que voy a sonar cliché, en un Chile donde los niños ricos y los niños pobr",0.1756453043149055
4215,2,0.42773082937443263,0,Chilenidad,0.3253923316034894,28.0,Presidencia,0.1023384977709432,Pedro Ruminot,2025,2020,0,Chilenidad,"Todo cambió, todo cambió. Cuando decían «Chile cambió», en realidad no cambió. Pero cambiaron otras cosas. O sea, Chile cambió, no cambió ni una huevada. Dimos ",0.2230538338325462
189,2,0.3977176018074935,0,Chilenidad,0.2954933593442938,28.0,Presidencia,0.1022242424631997,Palta Meléndez,1991,1990,0,Chilenidad,"Increíble. Siempre hay un chileno afuera en el extranjero, ¿no? Y tiene dos tentativas, o está trabajando bien puesto en una empresa o anda robando. La del loco",0.19326911688109413
895,2,0.3154113042416667,0,Chilenidad,0.2133140217005688,28.0,Presidencia,0.1020972825410979,Dino Gordillo,2000,2000,0,Chilenidad,"Toma la medida antes de comer, huevón. Porque el chileno tiene tantas cosas redondas. Esos dos amigos que se encontraron y dicen: «Hola, compadre». «Hola. ¿Cómo",0.11121673915947089
1450,2,0.2046659095185594,12,Reggaeton,0.1029387524755113,29.0,Personajes,0.1017271570430481,Stefan Kramer,2008,2000,11,Dinero,"Esto veo... Este ha sido la participación de Stephen Kramer y tenemos a nuestro primer evaluado de esta noche el señor Ítalo Pasalaqua. pareció muy fome, hay qu",0.0012115954324632
2364,2,0.3067822344145938,0,Chilenidad,0.2051282219607795,28.0,Presidencia,0.1016540124538143,Edo Caroe,2016,2010,16,Religión,"Entonces, ven eso también eso Chile Chile Es preocupante porque Chile ya no confía en nada. Hace 30 años atrás la iglesia la iglesia era la imagen de protección",0.10347420950696522
3877,2,0.2660921285772013,5,Matrimonio,0.1647912873825646,18.0,Intimidad,0.1013008411946367,Luis Slimming,2024,2020,11,Dinero,"No sé si esto le pasará a todas las parejas, pero pasa que en mi casa mi señora me me reta, mi señora cree que yo en la casa no hago nada porque soy flojo, cuan",0.0634904461879279
1429,2,0.22534444523953412,29,Personajes,0.1241236230947246,8.0,Festival,0.1012208221448095,Stefan Kramer,2008,2000,8,Festival,"Y si Paloma, que es la señora de Stefan, nos está escuchando, quiero que sepas que hoy día se la va a jugar por ti y te quiere cantar una canción en vivo y en d",0.022902800949915106
4226,2,0.4893476938549905,0,Chilenidad,0.3887431931920693,28.0,Presidencia,0.1006045006629212,Pedro Ruminot,2025,2020,0,Chilenidad,Uruguay nos odia porque Jarita le puso un dedo atrás a Cavani. Y ahora... gracias... y ahora nos tiene mal a Ecuador. Y ustedes dirán: «¿Por qué nos tiene mal E,0.2881386925291481
4073,2,0.32246894357230826,27,Edad,0.2218756677925965,21.0,Abuelos,0.1005932757797118,Edo Caroe,2025,2020,27,Edad,"He vivido muchas cosas el último tiempo. Una de las cosas más raras que he vivido es que ahora soy suegro. Soy suegro de una manera más oficial. Sí, mi hija tuv",0.12128239201288468
3538,2,0.2969784368686253,29,Personajes,0.196385578317721,12.0,Reggaeton,0.1005928585509043,Pedro Ruminot,2020,2020,29,Personajes,"¿Quién nació en el año 99? Allá, allá, allá, allá, joven, allá. Gabrielito, ¿puedes ponerle el micrófono a él, a él, sí, él, el del pelo, sí. ¿Puedes ponerte de",0.09579271976681669
1427,2,0.23458016034184528,8,Festival,0.1340118965142371,29.0,Personajes,0.1005682638276082,Stefan Kramer,2008,2000,8,Festival,"Ahora, la que está más contenta de mi señora. Sofía todas las noches fue ahí, dicen que en la variedad está el gusto. Hasta que se le ocurrió pedirme a Fabricio",0.033443632686628894
609,2,0.3641551181292277,0,Chilenidad,0.2637087009332113,28.0,Presidencia,0.1004464171960164,Óscar Gangas,1998,1990,0,Chilenidad,¿Dónde se nota esto? En los terminales de buses de esta patria. Cuando hacen esos anuncios por los altoparlantes que quizás producto de la acústica del lugar mu,0.16326228373719492
50,2,0.2027564210959007,12,Reggaeton,0.1025157333429981,29.0,Personajes,0.1002406877529026,Edmundo Arrocet,1978,1970,25,Pegados,"Lo peor de todo, lo peor de todo que anoche el maestro Raiconis me agarró envidia y empezó a dirigir la orquesta como la dirigí yo, ¿no? ¿Cómo estuvo la direcci",0.0022750455900955036
2939,2,0.473880945677419,0,Chilenidad,0.3737418818470566,28.0,Presidencia,0.1001390638303624,Rodrigo Villegas,2017,2010,0,Chilenidad,"Mira, estoy supercontento porque los chilenos nos caracterizamos por muchas cosas. Somos solidarios, atendemos bien al extranjero y también somos buenos para el",0.27360281801669417
2487,2,0.3598687395505587,0,Chilenidad,0.2598306594787974,28.0,Presidencia,0.1000380800717613,Pedro Ruminot,2016,2010,0,Chilenidad,"Para recalcar que no les gustan los morenos, no les gustan los morenos en Chile, volvió la detención por sospecha. O como la llaman ahora: Control de identidad ",0.15979257940703612
1960,2,0.427411080222843,0,Chilenidad,0.3274686170379762,28.0,Presidencia,0.0999424631848668,Jorge Alís,2014,2010,0,Chilenidad,"Me da lo mismo. No estoy hablando de él, pero me da pena, Piñera. La verdad que con tanta plata que él tiene y todo, a mí me da pena. Lo veo con esa manita tan ",0.2275261538531094
1160,2,0.4892422481553118,0,Chilenidad,0.389890438863444,28.0,Presidencia,0.0993518092918678,Paulo Iglesias,2005,2000,0,Chilenidad,"Son tantas las cosas que nos estresan hoy en día que yo me pregunto, ¿cómo estará la salud mental de la familia chilena más o menos? No más. Por un lado se pasa",0.29053862957157617
944,2,0.3056882265858697,29,Personajes,0.2066674311812378,12.0,Reggaeton,0.0990207954046319,Memo Bunke y Natalia Cuevas,2001,2000,29,Personajes,"Pero yo te mato. ¿Ah? Te mato ahora. No, no sí, hijo. Sí, porque me llegó un video. ¿De dónde? De México. ¿Sí? Sí. Cantando Ana Gabriel y Juan Gabriel otra canc",0.10764663577660588
1380,2,0.260423634375072,12,Reggaeton,0.1617548176048446,29.0,Personajes,0.0986688167702274,Álvaro Salas,2007,2000,12,Reggaeton,"En esa misma fiesta, onda 3:30, 4 de la mañana, bajan la luz y empiezan a sonar estos violines mágicos. Estos violines inolvidables de este tema que compuso Arm",0.06308600083461718
3367,2,0.2725357849551942,0,Chilenidad,0.1740427040923324,28.0,Presidencia,0.0984930808628618,Javiera Contador,2020,2020,3,Sexos,"Y en Chile más encima somos buenos para chupar y mientras más curado más para atrás. Y mientras más curado más fotos: «Sácate otra, sácate otra, sácate otra». E",0.0755496232294706
947,2,0.2294877552852812,29,Personajes,0.1311047112695174,12.0,Reggaeton,0.0983830440157638,Memo Bunke y Natalia Cuevas,2001,2000,12,Reggaeton,"¡Grande, grande! Gracias, señora Gloria. ¡Hoy espectacular! Espectacular. ¿Sale Olivio? Bonita, bonita, bonita. Pero hay otro artista que también está aquí pres",0.0327216672537536
2353,2,0.2538741016109552,18,Intimidad,0.1555976370136186,31.0,Coqueteo,0.0982764645973366,Edo Caroe,2016,2010,18,Intimidad,"Y por ejemplo, yo tengo una vecina que le gusta tener sexo con las ventanas abiertas. Y yo tuve que decirle un día: «Oye, ¿sabes qué? Podría cerrar las cortinas",0.057321172416281985
2333,2,0.2905783395302428,28,Presidencia,0.1923485018359919,0.0,Chilenidad,0.0982298376942509,Edo Caroe,2016,2010,9,Política,"Por ejemplo, el senador Pizarro. El senador Pizarro, cuando su región más lo necesitaba, se manda a cambiar a Inglaterra, Mundial de Rugby. El rugby siempre ha ",0.094118664141741
319,2,0.4541402251658623,0,Chilenidad,0.3563758845053538,28.0,Presidencia,0.0977643406605085,"Jorge ""Chino"" Navarrete",1994,1990,0,Chilenidad,"Hoy se hizo el puente de Calicante. ¡Qué lindo el puente de alegante, oye! Hermoso. Ah, es un puente maravilloso que se hizo con puro huevón, puro huevón. Prime",0.2586115438448453
3870,2,0.234841881590245,12,Reggaeton,0.1373458526217342,35.0,Guitarra,0.0974960289685108,Luis Slimming,2024,2020,12,Reggaeton,"El otro día fui a ver a mi papá a la casa y estaba escuchando a Tito Fernández. El temucano. Y yo le digo, ""Oye, papá, ¿cómo estáis escuchando ese viejo de mier",0.03984982365322341
540,2,0.2327201917035288,18,Intimidad,0.1353629346938948,31.0,Coqueteo,0.097357257009634,Palta Meléndez,1997,1990,18,Intimidad,"Incluso cachaba que estaba la de la de la casa crujía, si le las sabía todas. Llega a la habitación y ve a su esposa que está durmiendo a atravesar la cama. Apo",0.03800567768426079
1194,2,0.2316560630689331,8,Festival,0.1343389333825247,29.0,Personajes,0.0973171296864084,Carlos García,2006,2000,8,Festival,"Ahí está Sarah Brightman, una de las sopranos más importantes del mundo. Se nota, no tiene sostén.",0.037021803696116296
2248,2,0.5353427883125628,0,Chilenidad,0.4380277143521306,28.0,Presidencia,0.0973150739604321,Arturo Ruiz-Tagle,2015,2010,0,Chilenidad,"Y al frente viven los Piñera, que son gente de clase trabajadora. A ver, a ver, señores. Los Piñera tienen lo que tienen gracias al esfuerzo de todos nosotros.",0.3407126403916985
432,2,0.2173397130261922,32,Disparates,0.1204421093825989,11.0,Dinero,0.0968976036435933,Los Indolatinos,1996,1990,11,Dinero,"Y llegó el tipo a la mobletería y le dice, ""Señor, ¿cuánto vale este mueble? Este mueble, ¿de qué materiales es? Es de madera, es de plástico."" No, señor, este ",0.0235445057390056
4203,2,0.4116400635876336,0,Chilenidad,0.3147511037613552,28.0,Presidencia,0.0968889598262784,Pedro Ruminot,2025,2020,0,Chilenidad,"Se llenó de garabatos, se llenó se llenó al punto que tuvo que bloquear sus comentarios de Instagram. ¿Lo bloqueó? ¿Sí? Nadie le puede comentar. Nadie le puede ",0.21786214393507677
2974,2,0.23037866290726772,0,Chilenidad,0.1334982544830948,28.0,Presidencia,0.0968804084241729,Fabrizio Copano,2017,2010,0,Chilenidad,"Otro problema de de salir con la cuica, es que esta esta wea hace que paremos con esto en Chile, por favor, de los cuicos que preguntan, «¿A qué colegio fuiste,",0.03661784605892189
2603,2,0.23897321195440918,28,Presidencia,0.1421092203440385,0.0,Chilenidad,0.0968639916103707,Ricardo Meruane,2016,2010,0,Chilenidad,"Como decía ahí, hemos perdido algo fundamental aquí en Chile, huevón. Perdimos la capacidad de asombro, huevón. Se han dado cuenta ustedes que aquí hay cosas qu",0.045245228733667806
1632,2,0.20118550777649008,18,Intimidad,0.1046685182574024,31.0,Coqueteo,0.0965169895190877,Óscar Gangas,2011,2010,18,Intimidad,"Pero este tiene mucha picardía, se los voy a contar, se los voy a dejar aquí como un grato recuerdo. Un compadre está en la casa de un amigo día viernes en la n",0.008151528738314692
1401,2,0.3695016143602877,28,Presidencia,0.2734723527855718,0.0,Chilenidad,0.0960292615747159,Palta Meléndez,2007,2000,28,Presidencia,"Ahora, en este tema político, tenemos dos grandes embajadores, como hablaba recién de ese muñeco Nenuco, que es embajador en España. Tenemos también de embajado",0.17744309121085589
2801,2,0.3324150614037426,0,Chilenidad,0.2375381282758348,28.0,Presidencia,0.0948769331279078,"Juan Luis ""Jajá"" Calderón",2017,2010,0,Chilenidad,"¿Cómo el presidente Evo Morales entiende que el mar le pertenece a los peces y en Chile a los peces gordos, huevón? Claro. Si es verdad.",0.14266119514792697
82,2,0.261595415232014,12,Reggaeton,0.1669862518434062,29.0,Personajes,0.0946091633886078,"Esteban ""Ronco"" Retes",1984,1980,12,Reggaeton,Los invito Los invito a ver televisión. Los invito a ver televisión. Y vemos ese programa donde sale ese gran maestro el señor Raúl Matas cuando la orquesta dic,0.07237708845479841
1955,2,0.4164512660938975,0,Chilenidad,0.32193287110253,28.0,Presidencia,0.0945183949913675,Jorge Alís,2014,2010,0,Chilenidad,"Como que el chileno tiene miedo que Dios lo castigue, ¿se dan cuenta? Son malos igual, pero viste que como que tienen esa cosa que dicen: «Te callá ahí, huevón»",0.2274144761111625
2316,2,0.2866903416294882,5,Matrimonio,0.1922755212636555,18.0,Intimidad,0.0944148203658327,Edo Caroe,2016,2010,5,Matrimonio,"No, pero hablando en serio... mi mujer me sorprendió con esto. 10 años de matrimonio todavía no sabe cuánto calzo, bueno, impresionante.",0.0978607008978228
2621,2,0.2489228296324593,0,Chilenidad,0.1551248949643668,28.0,Presidencia,0.0937979346680925,Juan Pablo López,2017,2010,0,Chilenidad,"Lo que todo trabajador chileno debiera decirle a su jefe cuando lo despide: «Gracias». O «Ándate a la chucha, culiao». Porque estamos en un sistema laboral de m",0.0613269602962743
2390,2,0.4267764442221567,0,Chilenidad,0.3332782212368343,28.0,Presidencia,0.0934982229853224,Rodrigo González,2016,2010,0,Chilenidad,"Yo tengo cuatro hijos con tres mamás distintas. Y mis hijos son una delicia, son maravillosos, pero hay que educarlos. Y la educación en Chile es cara. La educa",0.23977999825151192
2328,2,0.4524656362847403,0,Chilenidad,0.359057522803996,28.0,Presidencia,0.0934081134807443,Edo Caroe,2016,2010,0,Chilenidad,"Porque ¿se han dado cuenta que hay cosas muy ordinarias? Pero sin ser clasista, sin caer en el arribismo del chileno, no, hay cosas que por antonomasia son ordi",0.2656494093232517
396,2,0.19159124260436888,29,Personajes,0.0981996446900791,12.0,Reggaeton,0.0933915979142898,El Pampero,1995,1990,12,Reggaeton,"Lo bueno es que cuando llegué a Viña comprobé al tiro el cariño de la gente. A mi llegada me recibió Investigaciones, donde me invitaron a un recital de chachaz",0.00480804677578929
1722,2,0.5170055005341023,0,Chilenidad,0.4236642398305274,28.0,Presidencia,0.0933412607035749,Zip-Zup,2012,2010,0,Chilenidad,"Somos copiones los chilenos, ¿sí o no? Yo creo que los chilenos somos copiones. Sin ir más lejos, le voy a dar un ejemplo. En Estados Unidos salió un sartén de ",0.3303229791269525
854,2,0.3625822817497237,28,Presidencia,0.2694342203470231,9.0,Política,0.0931480614027006,Coco Legrand,2000,2000,28,Presidencia,"Y mira la ironía del destino, ser presidente de la Cámara Alta y tan bajito que yo no lo veía ni para candidato de Chile Chico, te juro.",0.17628615894432248
1354,2,0.3536694103282217,0,Chilenidad,0.2609791454685403,28.0,Presidencia,0.0926902648596814,Álvaro Salas,2007,2000,0,Chilenidad,El Los Andes bombero logró controlar el incendio de un camión cargado con marihuana. Ahora la policía está tratando de controlar a los bomberos. Y ya están cont,0.16828888060885888
2515,2,0.493250138077922,0,Chilenidad,0.4006504739503217,28.0,Presidencia,0.0925996641276003,Pedro Ruminot,2016,2010,0,Chilenidad,"A veces siento que Chile tiene tanta mala suerte que está construido sobre un cementerio indígena. A la calucia, mapuche. Sí, efectivamente.",0.3080508098227214
2761,2,0.2349281225171232,18,Intimidad,0.1426177458506894,31.0,Coqueteo,0.0923103766664338,"Carlos ""El Mono"" Sánchez",2017,2010,18,Intimidad,"Camino al baño en la oscuridad de la pieza Ese hombre se pega en el dedo chiquito con la pata de la cama. Él no va a decir, ""Recórcholis."" Qué golpe me he dado.",0.0503073691842556
4049,2,0.4284572430581676,0,Chilenidad,0.3361770046206825,28.0,Presidencia,0.0922802384374851,Edo Caroe,2025,2020,0,Chilenidad,"Chile es como cíclico, como que pasamos por los mismos lugares cada cierto tiempo. Es impresionante porque yo creo que somos presa de nuestras emociones. Como q",0.2438967661831974
2702,2,0.2334196888993459,28,Presidencia,0.1422007613457798,0.0,Chilenidad,0.0912189275535661,"Daniela ""Chiqui"" Aguayo",2017,2010,9,Política,Tiene un puro problema todo esto. Que yo no le puedo poner cualquier noticiero para que él se quede dormido porque es angustia. Yo no le puedo poner las noticia,0.0509818337922137
1189,2,0.1972186873630825,18,Intimidad,0.1062239717225961,5.0,Matrimonio,0.0909947156404864,Carlos García,2006,2000,5,Matrimonio,"Ya dijo alguna vez un gran filósofo, dijo: «Cuando un marido... cuando un esposo... Cuando un esposo le abre la puerta del auto a su esposa, es porque está reci",0.01522925608210969
2377,2,0.484931287726988,0,Chilenidad,0.3941755439489047,28.0,Presidencia,0.0907557437780833,Rodrigo González,2016,2010,0,Chilenidad,"Buenas noches, Viña. Buenas noches, festival. Esta noche yo estoy cumpliendo un sueño. Chile es un país de oportunidades. Y el hecho de que un desconocido como ",0.3034198001708214
1413,2,0.395659226401709,0,Chilenidad,0.3049152958561603,28.0,Presidencia,0.0907439305455487,Palta Meléndez,2007,2000,0,Chilenidad,"En este mismo plan de abono en mi mujer chilena también tengo el trabajo que se llama «mujer ayuna o te corcheteo la guata», que será una medida paliativa para ",0.2141713653106116
3619,2,0.2382678587502225,5,Matrimonio,0.1476456271561682,18.0,Intimidad,0.0906222315940543,Pamela Leiva,2023,2020,5,Matrimonio,"Pero también me di cuenta que yo también puse falsa expectativa en esa cirugía, porque claro, mi vida mejoró y mi salud mejoró mucho, pero yo pensaba ilusamente",0.05702339556211389
2331,2,0.3173546363389219,28,Presidencia,0.2267373958942901,0.0,Chilenidad,0.0906172404446318,Edo Caroe,2016,2010,28,Presidencia,Y el Y el sistema Y el sistema de emergencia y protección civil que deberían nacer para este país y no ha nacido es Marcelo Lagos. Marcelo Lagos es el único per,0.13612015544965828
2037,2,0.1929003438888594,19,Copuchas,0.1024356013433988,29.0,Personajes,0.0904647425454606,Gigi Martin,2014,2010,29,Personajes,"«Pero ¿hace cuánto tiempo?» Dije, «Puta, me da rabia, ¿no? ¿Hace cuánto tiempo que no hacemos el amor?» «Ay, hacer el amor. Hacer el amor así como estáis, estái",0.011970858797938203
878,2,0.2849841815492975,0,Chilenidad,0.194647637879187,28.0,Presidencia,0.0903365436701105,Coco Legrand,2000,2000,0,Chilenidad,"Y tú te dais cuenta ahí, mira, la fiesta puede ser más o menos, pero lo que realmente llama la atención es la ceremonia religiosa. Oh. Como el chileno agrandado",0.10431109420907651
632,2,0.1895935365931013,11,Dinero,0.0992656326034575,32.0,Disparates,0.0903279039896438,Sarah Sanders,1998,1990,11,Dinero,"Así que nada, les voy a contar el último, que a mí me gusta mucho. Es una pitita que está en la puerta, así, en una esquina, y llega un auto y le dice: «Oye, mi",0.0089377286138137
3492,2,0.2090354467440788,31,Coqueteo,0.1187553224321217,18.0,Intimidad,0.0902801243119571,"Paul Vásquez ""El Flaco""",2020,2020,18,Intimidad,"Por honor, no voy a decir su nombre. No quiero que sepan quién era. Pero le vamos a decir ella. Cuando estaba con ella, realmente fui a un hotel barato. Cabro, ",0.028475198120164594
2254,2,0.43865256027763433,0,Chilenidad,0.3486626577392937,28.0,Presidencia,0.0899899025383406,Arturo Ruiz-Tagle,2015,2010,0,Chilenidad,"Mentira, yo esos chistes los utilizo para ver cómo he estado agujereando su cerebro con los elementos psicopatrióticos. Elementos psicopatrióticos que inventó l",0.2586727552009531
604,2,0.1855891057685027,12,Reggaeton,0.0958577117530428,29.0,Personajes,0.0897313940154599,Óscar Gangas,1998,1990,12,Reggaeton,"Yo me acuerdo de una primera vez que vine a Viña, me senté por ese lado. ¿Y sabe a quién vi? Yo vi a José Luis Rodríguez, el Puma, y a mí me impactó. Me impactó",0.006126317737582904
3365,2,0.3798989158139876,0,Chilenidad,0.2901998190234644,28.0,Presidencia,0.0896990967905232,Javiera Contador,2020,2020,0,Chilenidad,"Fue hace mucho tiempo, la verdad, ni me acuerdo. Fue el 14 de octubre del 2011, ah eh Cacha de la portada. Bueno, eso no ha cambiado mucho. Seguimos portadas qu",0.20050072223294124
1137,2,0.2135651641109611,28,Presidencia,0.1239497595714742,0.0,Chilenidad,0.0896154045394869,Paulo Iglesias,2005,2000,0,Chilenidad,"No, y ahora uno escucha puras malas noticias. ¿Han visto, por ejemplo, que uno prende la tele para relajarse en la noche y te sale un locutor que te dice más o ",0.0343343550319873
2894,2,0.4772236857631515,0,Chilenidad,0.3876095196215082,28.0,Presidencia,0.0896141661416433,"Juan Luis ""Jajá"" Calderón",2017,2010,0,Chilenidad,"Hoy en día, hablemos del asunto de este asunto de las cartelas, por ejemplo, Pero para los que son de provincia, quiero contarles que en Santiago tenemos el fam",0.2979953534798649
3851,2,0.43080136093858107,0,Chilenidad,0.3414777611457714,28.0,Presidencia,0.0893235997928097,Luis Slimming,2024,2020,0,Chilenidad,Hoy a mí me gusta mucho leer y el otro día estaba leyendo en TikTok que Chile es un país que está envejeciendo. Chile es un país que demográficamente tiene una ,0.2521541613529617
133,2,0.2295115104757755,12,Reggaeton,0.1404864583121138,29.0,Personajes,0.0890250521636617,Pujillay,1990,1990,12,Reggaeton,"Bueno, vamos a ver. Ya está, ahora sí. Nosotros siempre nos preparamos a cada vez que íbamos al Festival de Viña con alguna novedad, alguna sorpresa y estas son",0.051461406148452085
444,2,0.3326894768975779,0,Chilenidad,0.2438432128634906,28.0,Presidencia,0.0888462640340873,Dinamita Show,1996,1990,0,Chilenidad,"Yo soy profesional. Estoy auspiciado por la Caja de Cogoteros Particulares de Chile. Si hago un asalto pequeño doy boleta, uno grande doy factura. Escolares pag",0.1549969488294033
688,2,0.4666416984384314,0,Chilenidad,0.378159622516787,28.0,Presidencia,0.0884820759216444,Los Indolatinos,1999,1990,0,Chilenidad,"Oye, en serio, a propósito. Buena noticia. Oye, autorizaron la venta del Viagra acá en Chile. Sí. Pero que todo lo que se reúna va a ir en beneficio de las pobl",0.28967754659514255
2560,2,0.3557916368394105,0,Chilenidad,0.2673212976366656,28.0,Presidencia,0.0884703392027449,Los Locos del Humor,2016,2010,0,Chilenidad,"Hugo, tu mamá sabe que soy huevón. No, hoy día le cuento. Apenas llegue a la casa le cuento. Oye, pasa un camión recolectando hueones, se sube solo. Este hueón ",0.17885095843392074
3987,2,0.5632897388860053,0,Chilenidad,0.4749323285662902,28.0,Presidencia,0.0883574103197151,George Harris,2025,2020,0,Chilenidad,"Pero nosotros siempre creemos que alguien se quiere comunicar con nosotros. Nunca creemos que son dos placas tectónicas que están chocando, jamás. O también cre",0.3865749182465751
72,2,0.2174006842584631,0,Chilenidad,0.1292141505276308,28.0,Presidencia,0.0881865337308323,Carlos Helo,1979,1970,36,Aviación,"¿Cómo será de grande el avión que tenemos en Chile, toma nosotros, ¿ah? Tan grande, tan enorme que tiene 260 pilotos a Garnesa, 178 copilotos. Y el otro día pas",0.041027616796798505
1253,2,0.3908207261424141,4,Huevones,0.3026449064654581,26.0,Granja,0.088175819676956,Coco Legrand,2006,2000,4,Huevones,"La Cenicienta, huevón, la Cenicienta que se se le apareció una madrina de Tintin y y y le le convertía, huevón, los ratones en pájaros, Tintin y y y le convertí",0.21446908678850213
1558,2,0.2852934190110425,21,Abuelos,0.1973719392392606,27.0,Edad,0.0879214797717819,Coco Legrand,2010,2010,21,Abuelos,"En vez de separarse con la vieja le sale más barato enchular a la vieja. Entonces la mayoría como que le va bien, lo primero que hace es tirar a la vieja. Que p",0.10945045946747871
3444,2,0.1956021924207632,29,Personajes,0.1077226650361177,12.0,Reggaeton,0.0878795273846455,Fusión Humor,2020,2020,12,Reggaeton,"¿Qué es mi voz de soprano? ¿Y qué es un soprano? ¿Cómo no sabes lo que es un soprano, Rulo? No sé. Un soprano es un loco que sopla poto, un soplano. La media pe",0.019843137651472206
3442,2,0.22411300794790168,12,Reggaeton,0.1362347103083721,25.0,Pegados,0.0878782976395296,Fusión Humor,2020,2020,12,Reggaeton,"«Oye, Rulo, ¿qué? Dirigen a los instrumentos.» «Okay, me dirijo a los instrumentos. Queridos instrumentos, estamos cansados de que nos pasen por el órgano. No q",0.04835641266884248
2495,2,0.44931209451920107,0,Chilenidad,0.3616018183393517,28.0,Presidencia,0.0877102761798494,Pedro Ruminot,2016,2010,0,Chilenidad,"Bueno, la verdad que vengo a Viña en busca de una respuesta a la gran pregunta que nos hemos hecho todo este el año pasado y este año. A la pregunta que ninguna",0.2738915421595023
3562,2,0.3721598548421552,0,Chilenidad,0.2845694294929197,28.0,Presidencia,0.0875904253492355,Pedro Ruminot,2020,2020,0,Chilenidad,"Por eso el chileno apenas junta un poquito de plata o se endeuda, parte a Brasil, al Caribe, a Miami, no por arribismo, no por otra cosa, no por quererse superi",0.1969790041436842
3589,2,0.3200761026534647,27,Edad,0.2326486975362009,21.0,Abuelos,0.0874274051172638,Pamela Leiva,2023,2020,27,Edad,"Mira que tratarme de vieja, estos desgraciados... Oye, me sorprendió que me trataran de vieja. De hecho, la otra vez yo fui al dentista porque me estoy haciendo",0.1452212924189371
