segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
2726,2,0.264537919371909,27,27_soltera_bebé_arturo vidal_tinder,0.1788630564356222,24.0,24_amor_dije_pa_pa pa,0.0856748629362868,Natalia Valdebenito,2016,2010,11,11_hijos_mamá_papá_hijo,"Cuando estáis enamorados, está todo bien, po. Harta sexualidad, tonta y cansada, pero de la pura cacha. Como qué te pasa, no, si estoy feliz. Imagínate qué prec",0.0931881934993354
2846,2,0.1753780363986003,24,24_amor_dije_pa_pa pa,0.0899051090106773,12.0,12_perro_perrito_selva_lobo,0.085472927387923,Ricardo Meruane,2016,2010,20,20_hermana_fea_curado_marihuana,"Que se lo hayan llevado preso, huevón, por abusar de la tolerancia, huevón, mire usted. Ahora, ¿en qué nosotros acá, oye, como le decía, en esta cuestión, se ha",0.0044321816227543
2113,2,0.17832384862006878,13,13_ay ay_salta salta_salta_ay,0.0931696097569712,1.0,1_canción_almas_cantar_vivo vivo,0.0851542388630976,Nancho Parra,2013,2010,2,2_chiste_programa_hoy hoy_chistes,"Más fuerte. Préstame tu corazón para jugar al amor. Déjame beber de tu boca la dulce miel. Quiero jugar ajá a la voz. Quiero jugar para dijo el huevón, puta qué",0.008015370893873594
1269,2,0.2305126866216444,20,20_hermana_fea_curado_marihuana,0.1454600604591074,24.0,24_amor_dije_pa_pa pa,0.085052626162537,Los Indolatinos,2004,2000,20,20_hermana_fea_curado_marihuana,"Llega la cabra chica donde el tío le dice, ""Tío, tío, yo yo ¿Puedo quedar embarazada de un susto?"" No sé, pues loca, depende, pues. ¿Depende de qué? Depende cóm",0.06040743429657039
2919,2,0.24896826819894258,23,23_amante_marido_mujer_matrimonio,0.1640388163924563,27.0,27_soltera_bebé_arturo vidal_tinder,0.0849294518064863,"Daniela ""Chiqui"" Aguayo",2017,2010,23,23_amante_marido_mujer_matrimonio,"Se me atravesó un pensamiento igual. El primer pensamiento que yo tuve fue, ""Yo le digo que sí a este huevón y va a ser con la última persona que yo voy a tener",0.07910936458597
666,2,0.2009265131706892,14,14_ho_ho ho_aplauso_muchas,0.116451974073724,21.0,21_buenas noches_noches_buenas_pecadora,0.0844745390969652,Palta Meléndez,1997,1990,1,1_canción_almas_cantar_vivo vivo,"ni por casualidad. Bueno, señores, eso sería todo. Los voy a dejar en compañía de un amigo que yo contraté, que está cesante. Vamos, que me gusta la música. Señ",0.0319774349767588
771,2,0.2065996500508854,21,21_buenas noches_noches_buenas_pecadora,0.1224684023820453,14.0,14_ho_ho ho_aplauso_muchas,0.0841312476688401,Dino Gordillo,1998,1990,21,21_buenas noches_noches_buenas_pecadora,"...Gordillo. Muchísimas gracias, muy buenas noches. ¿Cómo están? ¿Todos bien? Eso, arriba me gusta, arriba del cerro lo mío ahí. Esa es la papa. Estoy mandando.",0.0383371547132052
2939,2,0.2893103317278165,23,23_amante_marido_mujer_matrimonio,0.2052809826748223,15.0,15_hombres_mujeres_mujer_hombre,0.0840293490529942,"Daniela ""Chiqui"" Aguayo",2017,2010,15,15_hombres_mujeres_mujer_hombre,"Dice, ""Mi amor, voy a estar de borde."" Voy a jugar a la pelota. Él no va a jugar a la pelota. Él va a pararse a la cancha para ver si con cuea la pelota le rebo",0.12125163362182811
810,2,0.2144286880647327,14,14_ho_ho ho_aplauso_muchas,0.1304618135896193,21.0,21_buenas noches_noches_buenas_pecadora,0.0839668744751134,Los Indolatinos,1999,1990,22,22_verdad_agradecer_emocionado_quiero agradecer,"Ah. Venga, venga. Lo querido. Gracias, ustedes muy amables, muy gentiles, muy cariñosos, muy muy caluroso. Oye, que estamos abrazando aplauso. Demuénele un gran",0.046494939114505904
1251,2,0.1957420904942599,20,20_hermana_fea_curado_marihuana,0.1118726681427917,24.0,24_amor_dije_pa_pa pa,0.0838694223514682,Los Indolatinos,2004,2000,20,20_hermana_fea_curado_marihuana,"Ya que estáis hablando de la familia, conversa también de toda la familia. Pues ¿qué estás hablando de mi familia? Yo no he hablado de la familia mía, po. Habla",0.028003245791323503
3600,2,0.2223735170272211,23,23_amante_marido_mujer_matrimonio,0.1385670614514596,7.0,7_vieja_suegra_abuela_abuelita,0.0838064555757615,Ernesto Belloni,2020,2020,23,23_amante_marido_mujer_matrimonio,"No, te juro que es que es que yo encuentro que hoy día los hijos cuesta tanto que se independizen o si no, pregúntale a la mi celda a ese lema. Pero uno cuando ",0.054760605875698115
2414,2,0.1957603291224376,24,24_amor_dije_pa_pa pa,0.111969170585169,20.0,20_hermana_fea_curado_marihuana,0.0837911585372686,Dinamita Show,2015,2010,20,20_hermana_fea_curado_marihuana,"Aso, aso. Apágalo. Ya, tírate un ojo más porque nos vamos. Ya. En el mundo de la fea... brevas. ¿Ah? Brevas. Breva, sí. El brea soy vos. Ah. Breva, sí. En el mu",0.028178012047900408
1444,2,0.2449067141632548,1,1_canción_almas_cantar_vivo vivo,0.1611339305726515,13.0,13_ay ay_salta salta_salta_ay,0.0837727835906033,Julio Sabala,2006,2000,1,1_canción_almas_cantar_vivo vivo,"y no, bailamos. Eso es gritito para dar ánimo. Yo no lo sé. Señores, ¿cómo fue que no lo creí? En español. También cantando versos en inglés. Lo dan de vivir de",0.07736114698204818
523,2,0.1840266048977841,24,24_amor_dije_pa_pa pa,0.100514343655237,23.0,23_amante_marido_mujer_matrimonio,0.0835122612425471,Dino Gordillo,1996,1990,23,23_amante_marido_mujer_matrimonio,"si cola peligroso, ¿no? Y ahí lo empieza a atacar. Negro. ¿Por qué no me lleváis un motel? Seis que te llegaría, pero no sé a dónde quedan. Esa es la silla que ",0.017002082412689898
1375,2,0.1729730265530458,24,24_amor_dije_pa_pa pa,0.089476113097373,27.0,27_soltera_bebé_arturo vidal_tinder,0.0834969134556728,Carlos García,2006,2000,1,1_canción_almas_cantar_vivo vivo,"algo así como jugar al billar con una soga. Y ella lo mira y le dice: ""Odio, siento odio, vamos a seguir vengándonos"". El hombre la mira y le dice: ""Ya no, me q",0.0059791996417001975
3818,2,0.1822370427986472,16,16_comida_comer_dieta_mamá,0.0988996363204088,11.0,11_hijos_mamá_papá_hijo,0.0833374064782384,Pamela Leiva,2023,2020,11,11_hijos_mamá_papá_hijo,"Tengo una noticia muy importante que darte, mamá. Mamita, escucha. Soy la nueva participante de un reality show de Canal 13, mamá, que lo anima Raquel Argandoña",0.0155622298421704
4039,2,0.2295406160735204,5,5_colegio_niños_papá_hijo,0.1463725985250588,11.0,11_hijos_mamá_papá_hijo,0.0831680175484616,Alison Mandel,2024,2020,5,5_colegio_niños_papá_hijo,"cada uno, cuatro niños. Y de repente, ""Mi hijo, mi hijo."" Pregunta, ""¿Y cuánta plata vamos a hacer?"" Mira, el colegio culiao se paga en UF. Un niño dice, ""Luca,",0.06320458097659719
4402,2,0.23250124959734308,5,5_colegio_niños_papá_hijo,0.1496118541094485,11.0,11_hijos_mamá_papá_hijo,0.0828893954878946,Edo Caroe,2025,2020,5,5_colegio_niños_papá_hijo,"Cualquier duda que hay en la casa, usted le pregunta a Martín. Mi hija le pregunta cosas a Martín, no a mí, a Martín. Porque Martín ya tuvo más vida universitar",0.06672245862155389
4149,2,0.2705561716962159,10,10_maestro_hora hora_ruperto_hora,0.1878361106952099,2.0,2_chiste_programa_hoy hoy_chistes,0.082720061001006,Lucho Miranda,2024,2020,10,10_maestro_hora hora_ruperto_hora,"En 8 años nunca hice una factura, nunca hice una declaración de renta unida, mientras que en 4 años estándar, en 4 años de stand-up ya estoy en el festival con ",0.10511604969420389
3538,2,0.2270458592192136,11,11_hijos_mamá_papá_hijo,0.1443280928621682,16.0,16_comida_comer_dieta_mamá,0.0827177663570454,Javiera Contador,2020,2020,11,11_hijos_mamá_papá_hijo,"de cuatro hermanos, nosotros somos cuatro hijos de tres papás, ¿ya? No se queden callados, huevón, no juzguen a mi mamá. Hey. Hey, mi mamá es la mejor mamá del ",0.061610326505122784
2399,2,0.2026688229759328,13,13_ay ay_salta salta_salta_ay,0.1199667867573817,29.0,29_reggaeton_calmado_dale_ten,0.0827020362185511,Dinamita Show,2015,2010,13,13_ay ay_salta salta_salta_ay,"Ya, vamos a beber tú y yo. Dice así, espérate. Somos los lobos marinos, viajamos en un buque de guerra, en el fondo la mar no se puede tomar, hay que tomar en l",0.037264750538830604
4403,2,0.23307664832881142,5,5_colegio_niños_papá_hijo,0.1504768847904054,11.0,11_hijos_mamá_papá_hijo,0.082599763538406,Edo Caroe,2025,2020,5,5_colegio_niños_papá_hijo,qué mierda se hace? Tengo que bajar la ventana y cagarme frío. Al mismo tiempo quiero llevarme bien con Martín porque es la persona que mi hija quiere en este m,0.0678771212519994
3551,2,0.2382859392708529,11,11_hijos_mamá_papá_hijo,0.155970647244033,5.0,5_colegio_niños_papá_hijo,0.0823152920268199,Javiera Contador,2020,2020,11,11_hijos_mamá_papá_hijo,"Y por qué los conozco? Y el mío con el chupete. Entonces yo esta situación me pone como nerviosa, miro a mi hijo y le digo, ""Sácate el chupete."" ¿Qué? Sácate el",0.0736553552172131
3868,2,0.3262743298396646,2,2_chiste_programa_hoy hoy_chistes,0.2440583190105185,28.0,28_puta puta_noticias_puta_ta,0.0822160108291461,Diego Urrutia,2023,2020,2,2_chiste_programa_hoy hoy_chistes,"Nos ponemos a ver tele, pero siempre los programas que a ella le gustan, ¿cachái? Entonces yo paso tarde entera viendo Pasión de Gavilanes, viendo La Rosa de Gu",0.1618423081813724
4329,2,0.2344082303676893,5,5_colegio_niños_papá_hijo,0.1523507185017482,11.0,11_hijos_mamá_papá_hijo,0.0820575118659411,"Daniela ""Chiqui"" Aguayo",2025,2020,5,5_colegio_niños_papá_hijo,"Lo de los memes me preocupó. Lo de escrito ni se puede googlear. Sé que llegamos a la casa, la conversación más seria que yo he tenido con mi hija desde entonce",0.0702932066358071
3248,2,0.2590808704882057,11,11_hijos_mamá_papá_hijo,0.1772373350877422,16.0,16_comida_comer_dieta_mamá,0.0818435354004635,Jenny Cavallo,2018,2010,11,11_hijos_mamá_papá_hijo,"Ya pues mijita, ya, vaya a sacudir el chuapino. ¿Qué? Y tu mamá es como, ya pues mi amor, ya pues, córtala, ya. Calla, culear. La misma señora que a los 18 te l",0.0953937996872787
991,2,0.18830793883926328,2,2_chiste_programa_hoy hoy_chistes,0.106467150277318,10.0,10_maestro_hora hora_ruperto_hora,0.0818407885619453,Dino Gordillo,2000,2000,2,2_chiste_programa_hoy hoy_chistes,"había un negrito que estaba agonizando, el pobre negro, tenía miedo de morir, no sabía para dónde se iba a ir. Y la familia le dijo: «Mira, no te preocupes, hij",0.024626361715372705
2116,2,0.1697337401666894,13,13_ay ay_salta salta_salta_ay,0.0879801806281892,29.0,29_reggaeton_calmado_dale_ten,0.0817535595385002,Nancho Parra,2013,2010,25,25_bailar_fiesta_bailemos_baile,"Calambres en un testículo, espérate, para, para. Ahí se fue, ahí, ahí y pasó. Un día una fiesta aquí en la prisión, la gente de los presos se empezó a tocar, su",0.006226621089688994
40,2,0.2102811004472357,11,11_hijos_mamá_papá_hijo,0.128613682953268,5.0,5_colegio_niños_papá_hijo,0.0816674174939677,Hugo Goodman,1974,1970,11,11_hijos_mamá_papá_hijo,"Que he llegado aquí a mi patria, yo aquí tengo mi hijo, mi hijo tiene 5 años, lo fui a visitar, le digo, ""A ver, Huguito, dime una mentira, papá."" Ay, estos niñ",0.04694626545930029
3578,2,0.1710298771279714,27,27_soltera_bebé_arturo vidal_tinder,0.0895538315587935,15.0,15_hombres_mujeres_mujer_hombre,0.0814760455691779,Javiera Contador,2020,2020,16,16_comida_comer_dieta_mamá,"subo un 51, te bajo un 43, pero nunca un 6%. Lo que descubrí es que la libertad es lo más lindo de la vida y los complejos te hacen ser menos libre y tenemos un",0.008077785989615602
3710,2,0.2586434804428919,2,2_chiste_programa_hoy hoy_chistes,0.1773307281414689,28.0,28_puta puta_noticias_puta_ta,0.081312752301423,"Paul Vásquez ""El Flaco""",2020,2020,2,2_chiste_programa_hoy hoy_chistes,"cebolla morá, queso cabra, chocapic y para bajar todo eso que comen 2 L de día. En la noche, bueno, como era 11 comía, se acuestan temprano con la guata liviani",0.09601797584004591
2737,2,0.16838700177112081,15,15_hombres_mujeres_mujer_hombre,0.0871061763039784,27.0,27_soltera_bebé_arturo vidal_tinder,0.0812808254671424,Pedro Ruminot,2016,2010,9,9_auto_dijo dijo_micro_carabineros,Control de identidad preventivo. Que traducido al chileno significa muéstranos tu carnet negro Kuma. Significa eso. ¿Ustedes creen que se van a llevar a los rub,0.00582535083683601
3692,2,0.5438858017074829,15,15_hombres_mujeres_mujer_hombre,0.4626050960745841,23.0,23_amante_marido_mujer_matrimonio,0.0812807056328988,"Paul Vásquez ""El Flaco""",2020,2020,15,15_hombres_mujeres_mujer_hombre,"también se expela en sus lindos pedos. Obviamente, que la mujer no es como el hombre que se anda peando todo el día, po. Las mujeres no van así, ""Hola, María, ¿",0.3813243904416853
3167,2,0.21335526013013728,24,24_amor_dije_pa_pa pa,0.1322233512196733,20.0,20_hermana_fea_curado_marihuana,0.081131908910464,Bombo Fica,2018,2010,10,10_maestro_hora hora_ruperto_hora,"Vamos de cerca. No, sí. No, no, ahí no más, no, no, sí, no puedo, no hay. Es que mi mamá me dijo chiquitito, no te acerques, mujer, es así, porque te puedes con",0.0510914423092093
2725,2,0.1673564876685245,24,24_amor_dije_pa_pa pa,0.0862793515012222,23.0,23_amante_marido_mujer_matrimonio,0.0810771361673023,Natalia Valdebenito,2016,2010,15,15_hombres_mujeres_mujer_hombre,"fácil, digamos, pero la verdad yo tengo que asumir que en algún momento de mi vida también he vivido con gallos y uno, oye, como le dije, ""Yo no sé 16 años."" Y ",0.005202215333919902
2954,2,0.43066769156005125,27,27_soltera_bebé_arturo vidal_tinder,0.3498150988422533,15.0,15_hombres_mujeres_mujer_hombre,0.0808525927177979,"Daniela ""Chiqui"" Aguayo",2017,2010,27,27_soltera_bebé_arturo vidal_tinder,"Yo no igual, no lo voy a no lo voy a humillar en público. Voy a empatizar con usted. ¿A qué pachó? Por favor, un cortito de whisky. So, lo manifestamos y ustede",0.2689625061244554
4117,2,0.1928362522450976,11,11_hijos_mamá_papá_hijo,0.1120665932997029,16.0,16_comida_comer_dieta_mamá,0.0807696589453947,Luis Slimming,2024,2020,5,5_colegio_niños_papá_hijo,"está o está muerto o está preso? Porque es más fácil le decía al niño, ""Oye, ¿te acordás de tu papá? No, entonces soy yo, po, huevón."" Photoshop que hay un par ",0.03129693435430819
3617,2,0.1738634752747769,5,5_colegio_niños_papá_hijo,0.0933997088081506,11.0,11_hijos_mamá_papá_hijo,0.0804637664666263,Ernesto Belloni,2020,2020,11,11_hijos_mamá_papá_hijo,"aquí. Yo sé. Pero, ¿sabéis por qué? Por culpa del copete. Pero cuando me cambió la cosa... cuando nace mi primer hijo. Cuando nació mi primer hijo me cambió tod",0.0129359423415243
318,2,0.1895317792738378,1,1_canción_almas_cantar_vivo vivo,0.1091525871016915,13.0,13_ay ay_salta salta_salta_ay,0.0803791921721463,Sandy,1993,1990,1,1_canción_almas_cantar_vivo vivo,"que es un pueblo que llora de alegría y canta de dolor, ¿les parece bien? Para después contarles los chistecitos. Si, por ejemplo, usted escucha que están canta",0.0287733949295452
4139,2,0.24806388006849223,2,2_chiste_programa_hoy hoy_chistes,0.1677177419148586,28.0,28_puta puta_noticias_puta_ta,0.0803461381536336,Lucho Miranda,2024,2020,2,2_chiste_programa_hoy hoy_chistes,"llegar a todos ustedes y decirles que yo soy uno más. Así que dicho eso, comenzamos con los juegos de Navidad. Gracias. Gracias. Gracias. Gracias. Ya. Se calma.",0.087371603761225
345,2,0.2720556112219006,10,10_maestro_hora hora_ruperto_hora,0.1918276485123145,2.0,2_chiste_programa_hoy hoy_chistes,0.0802279627095861,Sandy,1993,1990,10,10_maestro_hora hora_ruperto_hora,"y el doctor dijo: 'Que pase el que sigue'. Y ustedes han sido tan buenos. Sale del sopor de la anestesia: ""¿Cómo salió de la operación, doctor?"". ""Yo no soy doc",0.11159968580272842
25,2,0.23323993042697572,1,1_canción_almas_cantar_vivo vivo,0.1530671267551478,13.0,13_ay ay_salta salta_salta_ay,0.0801728036718279,Los Acetatos,1973,1970,1,1_canción_almas_cantar_vivo vivo,"Otra. ¿Sí? Pues ya lo ven, vuelven solos, ¿ah? Ustedes seguramente habrán escuchado ""Concierto para una sola voz"", pero nunca en la versión de esta voz única en",0.0728943230833199
2783,2,0.16657973802895149,23,23_amante_marido_mujer_matrimonio,0.0864816513420142,24.0,24_amor_dije_pa_pa pa,0.0800980866869373,Los Locos del Humor,2016,2010,7,7_vieja_suegra_abuela_abuelita,"¿Cómo está la gente de Villa Alemana? ¿Quién fue? Belloto. La alegría, ¿cómo está? Va el paraíso. Buena, compadre. Puente alto, Recoleta, Santiago. La pintana, ",0.006383564655076904
