segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
1449,17,17,0.0673251443095663,17,Julio Sabala,2006,2000,3,3_humor_quinta_quinta vergara_vergara,"Inimitable, el señor Julio Zabala. Pero una de las características de particulares, Miriam, y eso es de las cosas que a mí me sorprenden de él, es que pretende transformar todo este ejercicio en un récord. Él quiere demostrarle al mundo que puede cambiar de personajes en la menor cantidad de tiempo posible. No, eso es increíble porque además tú sabes que hoy nos ha prometido que estos cambios los hará tan tan tan rápido que realmente a lo mejor, serán tan breves los segundos que él nos prometió que a lo mejor cuando yo estoy hablando en estos momentos, él ya está transformado en un artista que ha pisado muchas veces la Quinta Vergara y que se ha llevado también muchos premios. No te creo. Estamos hablando de un artista de renombre y de renombre internacional que ha ganado miles de premios, que se gusta agarrarse de las manos. Ya. Tú sabes que me estoy refiriendo con gran orgullo nuestro festival de viñas recibimos el rit del bolero. Justamente ahí están aquí. No te puedo creer que ya lo vamos a tener. Ya lo vamos a tener con nosotros Don José Luis Rodríguez",17_natalia_chiqui_alison_javiera,3
1449,6,6,0.0597610166687655,6,Julio Sabala,2006,2000,3,3_humor_quinta_quinta vergara_vergara,"Inimitable, el señor Julio Zabala. Pero una de las características de particulares, Miriam, y eso es de las cosas que a mí me sorprenden de él, es que pretende transformar todo este ejercicio en un récord. Él quiere demostrarle al mundo que puede cambiar de personajes en la menor cantidad de tiempo posible. No, eso es increíble porque además tú sabes que hoy nos ha prometido que estos cambios los hará tan tan tan rápido que realmente a lo mejor, serán tan breves los segundos que él nos prometió que a lo mejor cuando yo estoy hablando en estos momentos, él ya está transformado en un artista que ha pisado muchas veces la Quinta Vergara y que se ha llevado también muchos premios. No te creo. Estamos hablando de un artista de renombre y de renombre internacional que ha ganado miles de premios, que se gusta agarrarse de las manos. Ya. Tú sabes que me estoy refiriendo con gran orgullo nuestro festival de viñas recibimos el rit del bolero. Justamente ahí están aquí. No te puedo creer que ya lo vamos a tener. Ya lo vamos a tener con nosotros Don José Luis Rodríguez",6_quinta_vergara_público_quinta vergara,4
1450,8,8,1.0,8,Julio Sabala,2006,2000,8,8_anthony_amas_your_you,"es el puma. Claro que sí. No, ya no debo pensar que me ame. Es Preferible olvidar que sufrí. No, no concibo que todo acabó. Que este sueño de amor terminó. Que la vida no se paró sin querer. Caminemos, tal vez nos veremos",8_anthony_amas_your_you,1
1452,25,25,1.0,25,Julio Sabala,2006,2000,25,25_bailar_fiesta_bailemos_baile,"...se anima nuestra fiesta y dice: «Come on!». ¡Eh! ¡Eh! ¡Ya va! ¡Luz! La gente va tocando el baile, la gente va llegando al baile y todo lo que llenan solo se ponen a buscar pareja. Algunas dicen que sí y que otras dicen que no. Algunas dicen que sí, mientras otras dicen no. Y al poquito rato, la que no bailaba se empieza a mover. Y al poquito rato agarra al más feo con loco placer. ¡Come on! Ay, qué bonita la prieta, mamá. Ay, qué bonita la prieta, mamá. Anda, fuerte. Yo me traigo a mano en el hombro, no me mires así con desprecio, lo que quiero es hacer... ¡Arriba! ¡Ay, que puede meter a la fiesta mamá! ¡Anda! ¡Arriba, por favor! A ver todo el mundo bailar sin pareja. Anda y dice... y anímate un poquito más. Ay, arrímate un poquito más. Anda. La fiesta. Y dice... ajá. Ahora le vienen sorpresas. Atentos y no se lo pierdan. Atentos y no se pierdan.",25_bailar_fiesta_bailemos_baile,1
1455,1,1,1.0,1,Julio Sabala,2006,2000,1,1_canción_almas_cantar_vivo vivo,"La presencia del Dios vivo del reggae, el señor Bob Marley. ¿Y esta música que comienza a sonar? Claro, tenía que venir la música. Esta música que comienza a sonar de la chata sí tiene un rey indiscutible. Tuvimos la oportunidad de verlo aquí en nuestra quinta Vergara y pudimos comprobar al Noche Rural de Viña 2006 a través de una cartita que nos ha traído una de sus palomitas blancas. Sabremos en este momento de quién se trata porque está hecha con cada uno de los títulos de su gran lista. La cartita dice así, ""Mira, tenme esta Y yo voy a leer la cartita para saber de quién se trata."" Te escribo esta carta desde mi PC y quiero que te llegue a través de mí, palomita blanca. A ti, Rosalía, mi woman del Callao. en ti me siento frío, frío como el agua del río. Te necesito como abeja al panal o las avispas. Si no estás, se me sube la bilirubina. Veo estrellitas y duendes, siento una cosquillita y hago burbujas de amor. Y una vez más me enamoro de ella. Ojalá que llueva café porque si no, por el costo de la vida ya me veo cruzando el Niágara en bicicleta. En bicicleta se quiere ir. Cruzando el el Niágara en bicicleta. El Niágara en bicicleta. Okay. Baila mi bachata rosa para que luego no me digas eso de tranquilo, bobo y tranquilo. Espero que estés en la quinta. Yo ya sé de quién se trata. Yo creo que todos sabemos de quién se trata. Con todos ustedes en este escenario de Viña 2006, Juan Luis Guerra.",1_canción_almas_cantar_vivo vivo,1
1456,13,13,0.0857458948875299,13,Julio Sabala,2006,2000,13,13_ay ay_salta salta_salta_ay,"Que madruga a donde quiera. Ay, ay, ay, ay, ay, este corazón. Mira se desborda de impaciencia por tu voz. Como pobre corazón que no atrapa tu cordura. Quisiera hacer un pen su pecera y hacer burbujas de amor. en la noche en vela juntito a ti un pez para adornarte con alas tu cintura y amor y hacerte sin huella de amor con esta altura oh oh saciar esa locura mojado en ti para adornarte gallinas tu cintura y hacerte Mira tacar esta locura mocado en ti una noche hasta el fin. Y ahora esa luz para todos y esas palmas que dicen así: pa pa pa. Luz. Ojalá que llueva café en el campo. Sembra un haicote, rué trigo en Mapuche. Baja con las colinas de arroz graneado. Y continúa el arado con tu querer. ¡Vamos mundo! ¡Oh, oh, oh! ¡Oh, oh, oh! Ojalá que llueva en febrero. ¡Mueve! ¡Ven! Niña, te quiero decir que tengo en computadora un tipo más de tu peso y un novio de tu persona. Niña, te quiero decir que solo tú me interesas y al mouse que mueve tu boca me formó de a la cabeza. ¡Uepa! ¡Uepa! Niña, te quiero decir que mi peso solo tengo un monitor con tus ojos y un titiritero de tu cuerpo. Niña, te quiero decir que el internet es mi sueño, no conécte a tu sonrisa y al módem de tu cabello. Yo quiero mandarte un regalito. Ábreme tu email que envié a tu fin que el cono. Poquito más mi cariño todo bueno para amarte. Yo no quiero limusina, ni un taxi con mi novia, ni la chismosa por el Belén, ni un palacio como Farola, quiero yo. Yo no quiero que aquí Ajá. ni un tipo de mi novia Tú Morenito, no me haga sufrir. Ni un carrito de la nada quiero yo. ¡Arriba! Luz. Vamos a ver. Please, arriba esas palmas para el lado y para el otro y dice El parabrisa. One, two, three.",13_ay ay_salta salta_salta_ay,1
1457,2,2,0.0606862831898545,2,Julio Sabala,2006,2000,2,2_chiste_programa_hoy hoy_chistes,"El imitador inimitable, claro que sí. Ya no se presentó otra figura más, pero lo que no puede faltar en un repertorio de tantas características es, por supuesto, la música mexicana, el romanticismo, Ah, por supuesto. la pasión, la fuerza, el chile picante Vamos a revisar entonces junto a este limitador imitable algunos detalles de este sonido tan particular y por supuesto tan profundo.",2_chiste_programa_hoy hoy_chistes,1
1458,20,20,0.0771861229307719,20,Julio Sabala,2006,2000,20,20_hermana_fea_curado_marihuana,"Ne grita mi hermana, o la de papel volando, ne grita mi hermana. Ne grita mi hermana. Pero no le digas cuando así me dijiste a mí. Por eso vivo penando. 3 7 0 4 5 1 0 4",20_hermana_fea_curado_marihuana,1
1458,24,24,0.071512957016158,24,Julio Sabala,2006,2000,20,20_hermana_fea_curado_marihuana,"Ne grita mi hermana, o la de papel volando, ne grita mi hermana. Ne grita mi hermana. Pero no le digas cuando así me dijiste a mí. Por eso vivo penando. 3 7 0 4 5 1 0 4",24_amor_dije_pa_pa pa,2
1459,2,2,0.0688848531555164,2,Julio Sabala,2006,2000,2,2_chiste_programa_hoy hoy_chistes,"...el más querido, Juan Gabriel. Ay. Ay. ¿Por qué sé que...? No, no. Este gol... No, Juan. Juan Gabriel, ¿estás bien? No. Sí, estoy bien. Juan Gabriel, ¿estás bien? Esto fue un simple efecto para acercarme a ti. No, no, Juan Gabriel, porque hace años que quiero navegar en ese lago. Eh, a ver qué tal es el monstruo del lago ese. El verdadero monstruo dices tú. Sí, verdad. Eh, claro. Gracias. No, es que yo me bajo así siempre de las pasarelas, pero no, felizmente no me pasó nada, ya puedo continuar mi rutina. No te pasó nada, entonces. Hasta luego. Estás bien. Chao. Okay. Besitos a las nanas. Ay, ay, ay. Juan Gabriel sigue vivo junto a nosotros. Gracias. Gracias, arriba. Mis músicos y mis mariachis, mis mariachis mexicanos, chilenos. ¡Música, maestro! «Que seas muy feliz, ya no te quiero más».",2_chiste_programa_hoy hoy_chistes,1
1460,8,8,1.0,8,Julio Sabala,2006,2000,8,8_anthony_amas_your_you,"Querido, no quiero continuar, no quiero verte más, cariño. Que yo ya te olvidé y yo todo lo entregué. ¿Y qué hago? En Chile me apañé, muy bien que me arreglé... con lago. Perdón por dejarte tanto amor. Yo creo que a ti te hice daño. ¿Qué tal? Te mal acostumbré y ahora de verdad lo estoy pagando. Que seas tan feliz. Que seas muy feliz mientras que yo... ayúdenme... te sigo amando.",8_anthony_amas_your_you,1
1461,22,22,0.0555670311517291,22,Julio Sabala,2006,2000,8,8_anthony_amas_your_you,"...y yo. Ahora viene la parte, el do de pecho. No se preocupen, que si no me sale el do de pecho les doy el sí de culo, pero algo les voy a dar. Ay, redoble, por favor, redoble, que me juego el tipo. En cambio yo, en cambio yo... ya, ahí. Yo, ya... stop, stop. Voy a hacer un fiato mi doble salto mortal. Agua. Agua. Como decía Elvis Presley: «Thank you very much». Yo les dije a todos mis compañeros: «Ustedes están asustados, pero verán que conmigo es el único que van a reaccionar». En cambio yo te sigo amando. Ay, y yo te sigo... me emocioné, perdón. Ni yo sabía que tenía esa voz. Te sigo... Adiós. Me voy. Que sí. Adiós. Yo quiero hacer algo especial que me nace del corazón: les voy a cantar algo que le robé a...",22_verdad_agradecer_emocionado_quiero agradecer,1
1461,1,1,0.0513863750444913,1,Julio Sabala,2006,2000,8,8_anthony_amas_your_you,"...y yo. Ahora viene la parte, el do de pecho. No se preocupen, que si no me sale el do de pecho les doy el sí de culo, pero algo les voy a dar. Ay, redoble, por favor, redoble, que me juego el tipo. En cambio yo, en cambio yo... ya, ahí. Yo, ya... stop, stop. Voy a hacer un fiato mi doble salto mortal. Agua. Agua. Como decía Elvis Presley: «Thank you very much». Yo les dije a todos mis compañeros: «Ustedes están asustados, pero verán que conmigo es el único que van a reaccionar». En cambio yo te sigo amando. Ay, y yo te sigo... me emocioné, perdón. Ni yo sabía que tenía esa voz. Te sigo... Adiós. Me voy. Que sí. Adiós. Yo quiero hacer algo especial que me nace del corazón: les voy a cantar algo que le robé a...",1_canción_almas_cantar_vivo vivo,2
1462,1,1,0.0548774559511415,1,Julio Sabala,2006,2000,4,4_chileno_chile_argentino_chilenos,"...y Yankee. Un reggaetón porque a mí también me gusta la gasolina. Vamos allá. Me gusta... si dan dos motores... Al que a mí me gusta la gasolina. Ya me gasolina. También me gusta la vaselina. Ya me gasolina. Y montarme en mi limusina. Ya me gasolina. Ay, yo me siento como un soldado chileno, allí cantando delante del público chileno. A mí me gusta que me den la maravilla, a mí me gusta que me den mi gasolina. ¡Duro! Y ahora el triple salto mortal, mis chicos del mariachis. Vamos a despedirnos con un trencito, venga. El señor mayor igual, agárrense. Vamos a ver. ¡Fuerte, rápido!",1_canción_almas_cantar_vivo vivo,1
1463,2,2,0.0664745467966957,2,Julio Sabala,2006,2000,2,2_chiste_programa_hoy hoy_chistes,"El talento de Juan Gabriel también está presente en esta versión de Piña del Mar 2006. No le pasó nada. Se cayó. Pero no le ocurrió nada. Está todo bien. Juan Gabriel. Tú no te imaginas lo emocionada que estoy yo. ¿Ustedes no se meten? Ustedes no se imaginan lo que significa este momento para mí, tener el honor de presentar al máximo exponente de la canción romántica, sobre todo con lo romántica que soy yo. Bueno, este artista decía que quería tanto nuestro país que si algún día tuviese otro hijo, le llamaría Chile. Pero no es culpa mía, es culpa de Julio. De Julio Iglesias, aunque ya he tenido varios, todavía no está ocurrido.",2_chiste_programa_hoy hoy_chistes,1
1465,1,1,1.0,1,Julio Sabala,2006,2000,1,1_canción_almas_cantar_vivo vivo,"Me encanta el cine. Thank you. Thank you al Max. Gracias por tantas gentes. A tantos y tantas gentes quiero decirles gracias por el apoyo que me le dan a mis hijos. Gracias por el apoyo que me le dan a Enrique. Y vamos a hacer una canción hermosa. Esa gota fría Carlos vive. ¿Dónde me acorde, maestro? Acórdate, moralito, de aquel día que estuviste en y no quisiste hacer parranda. Te fuiste de mañanita. Será de la misma rabia. Fuerte esa música, fuerte esa música. Come on. Te fuiste de mañanita. En minutos y es solo. Nadie bien me corrige. Termino que soy espeso. Nadie bien me con Rique, para cantar con Lorenzo. Para cantar con Lorenzo. Ay, me lleva ella y me lo digo yo. Para que se apague la vaina. Y si va ella me lo digo yo. Thank you. Los quiero. Os amo, solo para y no me lleva. ¿Por qué no me da la gana? Y yo quisiera para concluir llamar a Miriam y a la voz",1_canción_almas_cantar_vivo vivo,1
1467,6,6,0.0576991949753305,6,Coco Legrand,2006,2000,3,3_humor_quinta_quinta vergara_vergara,"Muy bien y ya estamos de regreso desde la Quinta Vergara a través de las batallas de Canal 13. Y antes de continuar, queremos saludar a todos quienes sigue nuestro festival a lo largo de todo el país a través de la radio oficial de Viña 2006, Radio Cooperativa. Cooperativa. Cooperativa. Saludos a todo el equipo técnico y humano. Esta es claramente es y será la presentación más difícil que me va a tocar encarar porque claro desde muy pequeño su figura siempre me empeñó un respeto inigual, su genialidad siempre me ha deslumbrado. Hemos buscado por todo el país a alguien que tenga la posibilidad de aproximarse a él, pero claramente no hay otro como él. Es único. Es un hombre que ha sabido leernos, que ha sabido descubrirnos, que ha sabido reírse de buena gana y por supuesto inteligentemente de todas nuestras cosas buenas y malas. Viña, repito, Viña, prepárate que ya viene el regreso. Hace 34 años que pisó por primera vez este escenario. Hoy es su quinta vez en la quinta. Un reencuentro con ustedes que siempre lo han premiado. Demos entonces la bienvenida con el aplauso que se merece en este escenario, en esta cuarta noche de festival. Al gran humor, al gran Coco Leopardi.",6_quinta_vergara_público_quinta vergara,1
1469,23,23,0.0619039068979587,23,Coco Legrand,2006,2000,4,4_chileno_chile_argentino_chilenos,"cosas. Yo vengo vestido así porque voy a interpretar a un veterano de la nostalgia que quiere arrancar de esta tierra envenenada. ¿Me entiende usted? Y ese ese es todo el cuento. Y entonces el tipo se compra su moto Harley para arrancar de esta tierra envenenada y digo tierra envenenada porque esta tierra sí siento que está envenenada porque en esta tierra si tú piensas diferente o si tú actúas diferente esta tierra te des tierra y si tú insistes por huevón, te entierra. Ve esta tierra. Ve esta tierra que a veces se vuelve canalla porque no nos entrega aire, simplemente desaire. una tierra que ya no te considera como persona, simplemente como un consumidor. Esta tierra que ya no entrega parques, solamente parquímetros. De esa tierra dije yo, ""Voy a marchar."" Y obviamente a la primera que le planteé el problema fue a mi mujer, porque tú sabes que y es necesario. Y tú sabes cómo son las mujeres, que no, que como vamos a arrancar ahora, está todo reenvenenado porque ya no está en el paraíso, huevón, que que me saltan las tetas. Y no hubo caso. No hubo caso de convencerme. ¿Cómo decirle a la gente ahora que soy un tipo que está en plena juventud de su vejez? ¿Y te ríes, huevón? Te meo, huevón. Ah, no, perdón, no, no, no, no, no. Pero, ¿por qué te ríes? Estoy en plena juventud",23_amante_marido_mujer_matrimonio,1
1469,24,24,0.0524100606687783,24,Coco Legrand,2006,2000,4,4_chileno_chile_argentino_chilenos,"cosas. Yo vengo vestido así porque voy a interpretar a un veterano de la nostalgia que quiere arrancar de esta tierra envenenada. ¿Me entiende usted? Y ese ese es todo el cuento. Y entonces el tipo se compra su moto Harley para arrancar de esta tierra envenenada y digo tierra envenenada porque esta tierra sí siento que está envenenada porque en esta tierra si tú piensas diferente o si tú actúas diferente esta tierra te des tierra y si tú insistes por huevón, te entierra. Ve esta tierra. Ve esta tierra que a veces se vuelve canalla porque no nos entrega aire, simplemente desaire. una tierra que ya no te considera como persona, simplemente como un consumidor. Esta tierra que ya no entrega parques, solamente parquímetros. De esa tierra dije yo, ""Voy a marchar."" Y obviamente a la primera que le planteé el problema fue a mi mujer, porque tú sabes que y es necesario. Y tú sabes cómo son las mujeres, que no, que como vamos a arrancar ahora, está todo reenvenenado porque ya no está en el paraíso, huevón, que que me saltan las tetas. Y no hubo caso. No hubo caso de convencerme. ¿Cómo decirle a la gente ahora que soy un tipo que está en plena juventud de su vejez? ¿Y te ríes, huevón? Te meo, huevón. Ah, no, perdón, no, no, no, no, no. Pero, ¿por qué te ríes? Estoy en plena juventud",24_amor_dije_pa_pa pa,2
1470,23,23,0.0584668479811655,23,Coco Legrand,2006,2000,7,7_vieja_suegra_abuela_abuelita,"Tú me dijiste, ""Después voy a estar prostático."" He dicho, ""Mierda, es lo que le dije a mi mujer ahora. Esto se llama presencia presente. Esto que estamos viviendo es la gran magia, lo que la gente no se da cuenta, el poder estar. Palabra presente significa aquí, ahora, ya, hoy, pero también significa regalo. Este es el gran regalo que tenemos, el poder estar. Ustedes se molestaron en sacar a entrar, yo dije, ""Ya voy a ir a estar con estos weones."" Y Una maravilla, el gran regalo. Y este viejo se quiere arrancar de esta tierra envenenada y el primer problema lo tiene obviamente con su mujer. Igual se casó enamorado. Pero el paso del tiempo fue cambiando todo. La vieja cuando se casó era rica, po.",23_amante_marido_mujer_matrimonio,1
1470,27,27,0.0531754360589302,27,Coco Legrand,2006,2000,7,7_vieja_suegra_abuela_abuelita,"Tú me dijiste, ""Después voy a estar prostático."" He dicho, ""Mierda, es lo que le dije a mi mujer ahora. Esto se llama presencia presente. Esto que estamos viviendo es la gran magia, lo que la gente no se da cuenta, el poder estar. Palabra presente significa aquí, ahora, ya, hoy, pero también significa regalo. Este es el gran regalo que tenemos, el poder estar. Ustedes se molestaron en sacar a entrar, yo dije, ""Ya voy a ir a estar con estos weones."" Y Una maravilla, el gran regalo. Y este viejo se quiere arrancar de esta tierra envenenada y el primer problema lo tiene obviamente con su mujer. Igual se casó enamorado. Pero el paso del tiempo fue cambiando todo. La vieja cuando se casó era rica, po.",27_soltera_bebé_arturo vidal_tinder,2
1471,7,7,0.2356412527330846,7,Coco Legrand,2006,2000,7,7_vieja_suegra_abuela_abuelita,"Era una diosa. Ahora la huevona es odiosa. Antiguamente erótica, ahora es neurótica. Todo ha ido cambiando. Yo mismo noto, huevón, que no soy el mismo de antes, fíjate. Me miro y no no tengo potos, huevón. Me lo rasqué mucho, qué mierda. Se me recogieron la encía, me río parezco grillito Bebo pero como la mierda, o sea, no no distingo. Así que le dije al doctor que me pusiera más aumento y me dijo, ""No, si tenés más aumento que la fuerza del mal, ya no hay más."" Ahora tenéis que enfocar con los brazos. Así que no sé si soy corto de vista o corto de brazo, camares, pero no veo nada. La letra de de los diarios, por ejemplo, la la la veo, pero como código de barba. Veo la raya, pero no distingo la letra, huevón. La memoria también noto que se me fue el culo, porque a veces estoy llora, ¿dónde mierda es que los lentes puedo decir? Es mágico, fíjate que me siento, güey, y me acuerdo. Ah, en la cocina. Es curioso, me aprieto el culo y recupero la memoria, güey. Todo ha ido variando. Y como estoy mal de la memoria, güey, y mal de la vista, a veces en el enfoque, güey, tengo problema porque me confundo, no sé si lo quiero leer o lo quiero mirar. Todo",7_vieja_suegra_abuela_abuelita,1
1471,23,23,0.0595840336154759,23,Coco Legrand,2006,2000,7,7_vieja_suegra_abuela_abuelita,"Era una diosa. Ahora la huevona es odiosa. Antiguamente erótica, ahora es neurótica. Todo ha ido cambiando. Yo mismo noto, huevón, que no soy el mismo de antes, fíjate. Me miro y no no tengo potos, huevón. Me lo rasqué mucho, qué mierda. Se me recogieron la encía, me río parezco grillito Bebo pero como la mierda, o sea, no no distingo. Así que le dije al doctor que me pusiera más aumento y me dijo, ""No, si tenés más aumento que la fuerza del mal, ya no hay más."" Ahora tenéis que enfocar con los brazos. Así que no sé si soy corto de vista o corto de brazo, camares, pero no veo nada. La letra de de los diarios, por ejemplo, la la la veo, pero como código de barba. Veo la raya, pero no distingo la letra, huevón. La memoria también noto que se me fue el culo, porque a veces estoy llora, ¿dónde mierda es que los lentes puedo decir? Es mágico, fíjate que me siento, güey, y me acuerdo. Ah, en la cocina. Es curioso, me aprieto el culo y recupero la memoria, güey. Todo ha ido variando. Y como estoy mal de la memoria, güey, y mal de la vista, a veces en el enfoque, güey, tengo problema porque me confundo, no sé si lo quiero leer o lo quiero mirar. Todo",23_amante_marido_mujer_matrimonio,2
1472,18,18,0.249828830618402,18,Coco Legrand,2006,2000,18,18_doctor_farmacia_examen_consulta,"se me va a complicar. De este otro, ¿para qué les voy a hablar, huevón? Lo llevo al llavero, al huevón. Me acuesto y se me duerme en el muslo. Me lo miro y me da una pena despertarlo, huevón. Hay mucho que me dice, ""Huevón, pero toma Viagra, si yo todos los días me tomo un Viagra diario como para no salpicarme la punta de los pies, huevón, porque lo mío fue patético, yo cumplí."" los 58 años de edad y sufriré lo que los médicos llaman geotropismo negativo. Ustedes se me para para abajo. Aunque debo reconocer que salió una pastilla que es espectacular, que se llama Sialis. Es una pastilla que tiene la gracia es conocida como la pastilla del fin de semana, es espectacular. 36 horas de amor, huevón, podía ser. Tiene más amor que la 36 horas. Esa es la diferencia con otras pastillas, porque claro, el Viagra es altamente efectivo, ¿pero cuánto dura? 2-3 horas, después te viene el síndrome de la celiaca, puta, no se me vaya a pasar el encanto, weón, no se me vaya a ir el encanto.",18_doctor_farmacia_examen_consulta,1
1473,18,18,1.0,18,Coco Legrand,2006,2000,18,18_doctor_farmacia_examen_consulta,"No, estas son 36 horas. Yo me tomé una de esas pastillas que dejé tan excitado aunque no tenía cuero para cerrar los párpados. A la vieja la tuve que tirar arriba al techo para que se catrizara, huevón. Olvídate lo que era un quinceañero. Bueno, para hacerle franco, ¿quiere que le diga una cosa? Yo dependo mucho de los Maco, huevón. Yo yo no podría estar parado aquí, huevón, si no hubiese tomado toda la cantidad de pastillas que tengo que tomar, huevón. Pero yo que se me nota a mí. Pero ¿has visto algún país que tenga más farmacia que esta huepa ahí? Igual. No, tú viajas por el mundo entero, huevón. Aquí las esquinas están coronadas, es una al lado de la otra. Algo tiene que estar pasando, huevón. Yo sé para qué mierda le ponen eso esas hojitas, informando puras pelotudeces donde tenga cuidado con este tranquilizante que le puede crear cefalea, temblor de mano, reseca de boca, titiquí, mare. Te tomaba y le ¿Quién va a andar tranquilo, tranquilo, que no hay nadie? No sé qué mierda si el va y weón, pero pierde el aire por donde queráis, weón. Yo estoy seguro que Además si sois sordo, ¿para qué mierda venís para acá, weón? No, si las pastillas de repente me pongo violento, weón, yo",18_doctor_farmacia_examen_consulta,1
1474,4,4,1.0,4,Coco Legrand,2006,2000,4,4_chileno_chile_argentino_chilenos,"A mí no me jodan, hueón. Yo yo ""Bravo"", dice por la ver, nadie entiende ni una hueá. Bueno, esto es Chile, hueón. Desde las altas esferas, hueón, política hasta hasta los servicios más cagones de un de un jardinero, todo se rige por esta hueá. Así un despelote, general. Yo no podría haber nacido en otro país porque no podría haber desarrollado, hueón, mi condición de humorista, hueón. Esta es la tierra para poder hacer humor, hueón. No existe otra. Oye, me dijo yo Yo te digo cuando la vieja le dije que que que quería arrancar, huevón, en la moto. Tú sabes todas las complicaciones. No Yo nunca, huevón, francamente, nunca tuve control sobre mi mujer. Mi viejo, huevón, tenía un control sobre mi madre. Bueno, eran otros tiempos. Eran otros tiempos, huevón. Mi viejo llegó llegado a las 4 o 5 de la mañana, huevón, mi mamá decía, ""Son estas horas de llegar."" ""¿Quién viene llegando?"" ""Me busca la guitarra, el huevón, sigue y partía el viejo."" Se manchaba las manos con un poco de tierra, un poco de aceite, llegaba a grabar a ti en la casa puta madre, pinché la rueda y a las 4 de la mañana, pute sin gasa, y y mi madre se veía. Y yo dije, ""Uh, weón, no tenía ni auto, weón."" Una vez le pillaron en la camisa dije, ""Aquí lo matan."" Y viejo, no me vayas a creer vieja, pero me agarré a combo con un payaso de mierda fuera que tenía esas cosas rápidas. Yo quise hacer lo mismo con mi mujer, huevón, fue un fracaso porque me quedó mirando y me dijo, ""¿Sabés pescar?"" Sí, le dije yo, ""Entonces pesca toda la wea y te bailes aquí."" Me echó. Me echó.",4_chileno_chile_argentino_chilenos,1
1475,11,11,0.1299426956186505,11,Coco Legrand,2006,2000,11,11_hijos_mamá_papá_hijo,"del 40% de los que andamos en esta moto estamos separados porque la mujer presiona mucho, o la moto o yo y los buenos se van. A propósito, yo he estado haciendo estudios profundos, porque los cambios han sido profundos también. Yo yo te digo, no solamente en en lo físico, todo todo me ha ido cambiando. Mira, antiguamente para ver los las canciones de una mina era fácil, tú le levantáis los vestidos y punto. Hoy día tenéis que levantarles los vestidos y abrirles los cachetes, huevona, adentro. ¿Cómo cómo no se les irrita ahí? Todo ha ido cambiando, no es el mismo Chile de antes, fíjate, la juventud es otra juventud, los viejos son otros viejos, todo es distinto, huevona. La tecnología, huevona, a mí me aterra la tecnología. Yo tengo Pánico que mis hijos se vayan de la casa, huevón. Yo te digo, no porque sea muy muy cariñoso con él, yo que digo, ""Se van estos, huevones."" ¿Y qué y qué y qué y qué y quién va a prender todas las huevas? Yo no tengo capacidad para tanto control remoto. Mira, tengo 58 años de edad, recién ahora descubrí para qué mierda sirven los bolsillos, los pijamas para guardar el control remoto. Mira qué bueno, me había dado cuenta. Vivo problemas como todo el mundo vive. En Chile no hay familia, huevón, que no tenga problema. No hay familia que que no tenga problema. la pariente, huevón, que me diga que se casquiva, huevón. Putona, ya si no entendió, putona. Ya, que gracioso. O o tenás un hijo, huevón. Y y yo y yo cuento con los dos beneficios, fíjate, yo Bueno, nadie tiene nadie tiene la vida completa y me salió un hijo, huevón. Tres veces se ha cambiado de universidad, huevón, tres veces. Tuve que llevarlo al club hípico para que se diera cuenta que hasta los caballos terminaban las carreras, güeón. Me tenía loco. Me cambió el físico, me cambió el país, me cambió la familia, todo me ha ido Hasta la moto la cambié, güeón. Mi gordi. Y ahora propone",11_hijos_mamá_papá_hijo,1
1475,16,16,0.0796986661529215,16,Coco Legrand,2006,2000,11,11_hijos_mamá_papá_hijo,"del 40% de los que andamos en esta moto estamos separados porque la mujer presiona mucho, o la moto o yo y los buenos se van. A propósito, yo he estado haciendo estudios profundos, porque los cambios han sido profundos también. Yo yo te digo, no solamente en en lo físico, todo todo me ha ido cambiando. Mira, antiguamente para ver los las canciones de una mina era fácil, tú le levantáis los vestidos y punto. Hoy día tenéis que levantarles los vestidos y abrirles los cachetes, huevona, adentro. ¿Cómo cómo no se les irrita ahí? Todo ha ido cambiando, no es el mismo Chile de antes, fíjate, la juventud es otra juventud, los viejos son otros viejos, todo es distinto, huevona. La tecnología, huevona, a mí me aterra la tecnología. Yo tengo Pánico que mis hijos se vayan de la casa, huevón. Yo te digo, no porque sea muy muy cariñoso con él, yo que digo, ""Se van estos, huevones."" ¿Y qué y qué y qué y qué y quién va a prender todas las huevas? Yo no tengo capacidad para tanto control remoto. Mira, tengo 58 años de edad, recién ahora descubrí para qué mierda sirven los bolsillos, los pijamas para guardar el control remoto. Mira qué bueno, me había dado cuenta. Vivo problemas como todo el mundo vive. En Chile no hay familia, huevón, que no tenga problema. No hay familia que que no tenga problema. la pariente, huevón, que me diga que se casquiva, huevón. Putona, ya si no entendió, putona. Ya, que gracioso. O o tenás un hijo, huevón. Y y yo y yo cuento con los dos beneficios, fíjate, yo Bueno, nadie tiene nadie tiene la vida completa y me salió un hijo, huevón. Tres veces se ha cambiado de universidad, huevón, tres veces. Tuve que llevarlo al club hípico para que se diera cuenta que hasta los caballos terminaban las carreras, güeón. Me tenía loco. Me cambió el físico, me cambió el país, me cambió la familia, todo me ha ido Hasta la moto la cambié, güeón. Mi gordi. Y ahora propone",16_comida_comer_dieta_mamá,2
