segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
358,2,0.2802965730564475,3,3_humor_quinta_quinta vergara_vergara,0.1474788365415313,19.0,19_través_mar_viña_viña mar,0.1328177365149162,Piña Colada,1993,1990,3,3_humor_quinta_quinta vergara_vergara,"El debut en este escenario de Piña Colada. Un humor muy nuestro, un humor popular, un humor contingente. En esta noche de festival hay un largo camino que recor",0.014661100026615081
2969,2,0.3326368147391484,23,23_amante_marido_mujer_matrimonio,0.2019064117969831,15.0,15_hombres_mujeres_mujer_hombre,0.1307304029421653,"Carlos ""El Mono"" Sánchez",2017,2010,26,26_celular_pegado_teléfono_whatsapp,"para acá, que para pararse frente al monstruo hay que ser valiente. Sí. Pero le voy a decir, ""Señoras, ¿qué es ser valiente?"" Ser valiente es darle la clave del",0.07117600885481778
3366,2,0.2653630161422052,7,7_vieja_suegra_abuela_abuelita,0.1354114454353923,23.0,23_amante_marido_mujer_matrimonio,0.1299515707068129,Alejandra Azcárate,2018,2010,15,15_hombres_mujeres_mujer_hombre,"Al principio uno al hombre le saca invitaciones y alegría, después compromiso y cría, más adelante uno le saca plata, ya al final uno lo saca al sol. En el caso",0.005459874728579395
3142,2,0.3445346833830879,6,6_quinta_vergara_público_quinta vergara,0.2150908241136079,14.0,14_ho_ho ho_aplauso_muchas,0.12944385926948,Bombo Fica,2018,2010,6,6_quinta_vergara_público_quinta vergara,"Es el gran Willy Benítez. ¡Ahí está! Muy bien, un fuerte aplauso para él. Hola, ¿qué tal? Excelente, eso era. Quiero que le demos un fuerte aplauso a mi valet. ",0.0856469648441279
1868,2,0.3401239761337659,14,14_ho_ho ho_aplauso_muchas,0.2132229873040217,6.0,6_quinta_vergara_público_quinta vergara,0.1269009888297442,Óscar Gangas,2011,2010,6,6_quinta_vergara_público_quinta vergara,"Para el señor Óscar Ganga. Que con fuerza, con valentía, se puede triunfar en el escenario de la Quinta Vergara, que este público da segundas oportunidades, que",0.08632199847427749
1321,2,0.271863911986175,21,21_buenas noches_noches_buenas_pecadora,0.1452112878068891,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1266526241792859,Felo,2005,2000,21,21_buenas noches_noches_buenas_pecadora,"Me está gustando. Pero la verdad que la canción termina sin rima, termina sencillamente así: ""Si quiere usted su jardín cuanto antes, venga al burrito y le arre",0.018558663627603195
3145,2,0.25690313389929376,6,6_quinta_vergara_público_quinta vergara,0.1315172145413762,14.0,14_ho_ho ho_aplauso_muchas,0.1253859193579176,Bombo Fica,2018,2010,6,6_quinta_vergara_público_quinta vergara,"Se pasaron. Un aplauso para ustedes. El mejor público que yo tenía. Nuevamente un fuerte aplauso para mis bailarines. Bueno. Gracias. Todo esto, gracias, chicas",0.0061312951834585905
4480,2,0.29691060870365293,6,6_quinta_vergara_público_quinta vergara,0.1722710197581603,14.0,14_ho_ho ho_aplauso_muchas,0.1246395889454926,Juan Pablo López,2025,2020,6,6_quinta_vergara_público_quinta vergara,"Maciza, tremenda la presentación de este comediante. Juan Pablo López se despide de Piña 2025. Gaviotas de plata, gaviotas de oro se lleva Juan Pablo López desp",0.04763143081266771
1710,2,0.2713293110896073,6,6_quinta_vergara_público_quinta vergara,0.1481704955223066,14.0,14_ho_ho ho_aplauso_muchas,0.1231588155673007,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"Antorcha de Plata. A dormir porque ya está. Bueno, ahí nos vamos. Roncolita con una una piscolita. Bueno, tenemos la Antorcha de Plata. Tenemos la de Oro. Está ",0.025011679955005903
2317,2,0.4514953486440093,6,6_quinta_vergara_público_quinta vergara,0.3285933216213643,14.0,14_ho_ho ho_aplauso_muchas,0.122902027022645,Gigi Martin,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Algo te estaba diciendo el público y tú te fuiste a una fiesta de empresa, escucha, por favor. Muchísimas gracias, gracias, gracias. Porque lo hiciste reír. Mar",0.2056912945987193
1231,2,0.2640237871756679,3,3_humor_quinta_quinta vergara_vergara,0.141753751619491,17.0,17_natalia_chiqui_alison_javiera,0.1222700355561769,Natalia Cuevas,2004,2000,17,17_natalia_chiqui_alison_javiera,"Muy bien, ¿quieren comenzar a reír? ¿Les parece bien? Para pasar el frío de esta noche, el calor lo trae nuestra próxima invitada. Comenzó bailando en el munici",0.019483716063314102
1524,2,0.3494463392986669,6,6_quinta_vergara_público_quinta vergara,0.2290934860322675,14.0,14_ho_ho ho_aplauso_muchas,0.1203528532663994,Ruperto,2006,2000,6,6_quinta_vergara_público_quinta vergara,"Bueno, le presento a su público, la quinta Vergara. El lindo el lindo el monstruo, ah. Gracias. El lindo. Le voy a decir un aplauso mucho. Pero es lo que estamo",0.10874063276586811
932,2,0.30221150341643577,24,24_amor_dije_pa_pa pa,0.1833352955701477,27.0,27_soltera_bebé_arturo vidal_tinder,0.1188762078462881,Memo Bunke,2000,2000,24,24_amor_dije_pa_pa pa,"mejor, las mujeres no me faltan."" ¿A dónde la viste? Me dijo: ""Llegaste solo"". Igual que a che que había comunicación. Cuando hay comunicación lo que uno quiere",0.06445908772385958
3304,2,0.3015645463395388,6,6_quinta_vergara_público_quinta vergara,0.1829053285903198,14.0,14_ho_ho ho_aplauso_muchas,0.118659217749219,Stefan Kramer,2018,2010,6,6_quinta_vergara_público_quinta vergara,Hasta pronto. Muchas gracias a todos ustedes. La participación de una de las estrellas más brillantes que hemos visto en los últimos meses en nuestro país. Mile,0.0642461108411008
1696,2,0.2962005171889071,6,6_quinta_vergara_público_quinta vergara,0.1777111252145429,14.0,14_ho_ho ho_aplauso_muchas,0.1184893919743642,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"La participación de una de las estrellas más brillantes que hemos visto en los últimos meses en nuestro país. Miles, cientos de personalidades solo en un alma y",0.05922173324017871
3719,2,0.5301591942881885,6,6_quinta_vergara_público_quinta vergara,0.4122144274233833,14.0,14_ho_ho ho_aplauso_muchas,0.1179447668648051,"Paul Vásquez ""El Flaco""",2020,2020,6,6_quinta_vergara_público_quinta vergara,"Oye, Flaco, ya llevamos seis hijos pues, ven para acá mejor. Mira, mira qué lindo, mira. Vaya a saludar a la hinchada. Vaya a saludar a la hinchada ya. Mire, mi",0.2942696605585782
2638,2,0.300976730634767,21,21_buenas noches_noches_buenas_pecadora,0.1833295696663805,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1176471609683865,Edo Caroe,2016,2010,21,21_buenas noches_noches_buenas_pecadora,"Ya, muchas gracias, Viña, por este momento. Nos vemos en una próxima oportunidad.",0.06568240869799401
1714,2,0.2927838836940119,6,6_quinta_vergara_público_quinta vergara,0.1751720049004575,14.0,14_ho_ho ho_aplauso_muchas,0.1176118787935544,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"Quiero cantar, pero por qué me cierran? Hasta siempre. Gracias, hasta siempre. La presentación de Stefan Kramer recogiendo todos los aplausos y todo el cariño d",0.0575601261069031
1073,2,0.3070823708612787,21,21_buenas noches_noches_buenas_pecadora,0.1900615963512134,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1170207745100653,Memo Bunke y Natalia Cuevas,2001,2000,21,21_buenas noches_noches_buenas_pecadora,"Gracias. El aplauso, el aplauso vino de arriba y también de abajo esta noche. Muchas gracias. Queda algo para despedirnos. Queda algo para despedirse. Porque es",0.07304082184114809
1968,2,0.3404210387064728,6,6_quinta_vergara_público_quinta vergara,0.2250752751878937,14.0,14_ho_ho ho_aplauso_muchas,0.1153457635185791,Zip-Zup,2012,2010,6,6_quinta_vergara_público_quinta vergara,"Felicidades. Que Dios le bendiga. Chao, chao. Gracias a ti, Sisub. Durante 12 años la perseverancia, el trabajo y mucho esfuerzo lo viaron hasta su sueño. Estar",0.10972951166931459
3626,2,0.3664478187604279,6,6_quinta_vergara_público_quinta vergara,0.2511765659567594,14.0,14_ho_ho ho_aplauso_muchas,0.1152712528036685,Ernesto Belloni,2020,2020,6,6_quinta_vergara_público_quinta vergara,"insegura. Ernesto Beloni se suma a la lista de triunfadores de los comediantes... ¡Muchas gracias!... en Viña del Mar y ahora celebrar como Che Pe te manda, Ern",0.1359053131530909
983,2,0.3358651917939891,6,6_quinta_vergara_público_quinta vergara,0.2207092401701981,14.0,14_ho_ho ho_aplauso_muchas,0.115155951623791,Coco Legrand,2000,2000,6,6_quinta_vergara_público_quinta vergara,Pero me gustaría mirar a la autoridad. Me gustaría contar con la aprobación de todos. Y ver si se puede hacer la excepción. Señoras y señores: para mí es un gus,0.10555328854640711
789,2,0.2421313588098806,3,3_humor_quinta_quinta vergara_vergara,0.1273577333715864,19.0,19_través_mar_viña_viña mar,0.1147736254382942,Dino Gordillo,1998,1990,3,3_humor_quinta_quinta vergara_vergara,"No lo hagamos sufrir más. Para Dino Gordillo, que nos vino a hacer reír y terminó llorando. ¡Ay, Gaviota en Viña del Mar!",0.012584107933292205
2442,2,0.2411327888268682,6,6_quinta_vergara_público_quinta vergara,0.1265786386147914,14.0,14_ho_ho ho_aplauso_muchas,0.1145541502120768,Centella,2015,2010,6,6_quinta_vergara_público_quinta vergara,"De este humilde y gran humorista Santella en la quinta para acá. Acompáñenos, venga para acá, por favor, no se vaya. Debutando en este escenario que ha sido un ",0.012024488402714612
3314,2,0.2760832108423529,6,6_quinta_vergara_público_quinta vergara,0.1616599878488069,14.0,14_ho_ho ho_aplauso_muchas,0.114423222993546,Stefan Kramer,2018,2010,6,6_quinta_vergara_público_quinta vergara,"Qué grande Stefan Kramer. Ven, ven para acá, Stefan. Stefan Kramer. Ven para acá. Ven para acá, Stefan. Tremendo show, tremendo artista. Gracias, talento, recib",0.04723676485526089
3669,2,0.41227332532771355,6,6_quinta_vergara_público_quinta vergara,0.2982512753646092,14.0,14_ho_ho ho_aplauso_muchas,0.1140220499631043,Fusión Humor,2020,2020,6,6_quinta_vergara_público_quinta vergara,"Un premio al mérito. ¿Cuántos años se sacrificaron para llegar a la Quinta Vergara para cumplir este sueño, Bodoque? Antes de salir al escenario quiero contar q",0.1842292254015049
1711,2,0.2728779635419504,6,6_quinta_vergara_público_quinta vergara,0.1596176987994585,14.0,14_ho_ho ho_aplauso_muchas,0.1132602647424919,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"Últimos minutos de humor de Esteban sobre este escenario. Falta Meléndez, quien estuvo el año pasado también con nosotros, aplaude de pie. A Esteban Kramer. ¿Va",0.0463574340569666
3512,2,0.4013139494052858,6,6_quinta_vergara_público_quinta vergara,0.2882112636204715,14.0,14_ho_ho ho_aplauso_muchas,0.1131026857848143,Mauricio Palma,2019,2010,6,6_quinta_vergara_público_quinta vergara,"¿un poquito más? Por supuesto que sí. Eso, entonces, prepárese la quinta Vergara. Dejamos con ustedes nuevamente a Mauricio Palma. ¡Fuerte el aplauso para Mauri",0.1751085778356572
2306,2,0.3385692301841098,27,27_soltera_bebé_arturo vidal_tinder,0.22618626517869,25.0,25_bailar_fiesta_bailemos_baile,0.1123829650054198,Gigi Martin,2014,2010,25,25_bailar_fiesta_bailemos_baile,"la huevada así. Y siempre la vista abajo, ah, siempre te mirás y le apuntás los zapatos y los tacos, ahí no va. Ahí. Por una falta de personalidad, por la cabez",0.1138033001732702
1436,2,0.42889106475576266,6,6_quinta_vergara_público_quinta vergara,0.3168362115506746,14.0,14_ho_ho ho_aplauso_muchas,0.1120548532050881,Carlos García,2006,2000,6,6_quinta_vergara_público_quinta vergara,"Claro que sí. Si ustedes lo dijeron, o si ustedes lo aplaudieron, es porque el hombre tiene talento. Pero de esta forma terminamos con la presentación del humor",0.2047813583455865
3052,2,0.308798464132307,14,14_ho_ho ho_aplauso_muchas,0.1978327897719156,6.0,6_quinta_vergara_público_quinta vergara,0.1109656743603914,"Juan Luis ""Jajá"" Calderón",2017,2010,14,14_ho_ho ho_aplauso_muchas,"Gracias. Gracias, Jaja. Recibe este aplauso. Y así despedimos a Jaja Candeón. Gruñó esta noche aquí en la Quinta Vergara. Un fuerte aplauso. Nosotros nos vamos ",0.0868671154115242
2625,2,0.3991918752581976,6,6_quinta_vergara_público_quinta vergara,0.289084033004736,14.0,14_ho_ho ho_aplauso_muchas,0.1101078422534616,Edo Caroe,2016,2010,6,6_quinta_vergara_público_quinta vergara,"Entonces dejamos sobre la quinta Vergara, a más de Edo Caroe. Muchas gracias. Bien. ¡Ah! ¡Ah, gracias! Bien, eh, po, qué tremendo, muchas gracias, de verdad. Eh",0.1789761907512744
820,2,0.31115780309556884,6,6_quinta_vergara_público_quinta vergara,0.2013424126668902,14.0,14_ho_ho ho_aplauso_muchas,0.1098153904286786,Los Indolatinos,1999,1990,6,6_quinta_vergara_público_quinta vergara,"Buena leche en el corazón. Muchas gracias, mira al cine. Gracias. Juan. Chao. Muchas gracias. Juan Lucho. Muchas gracias. Adiós. Hola, hola. Juan Lucho, queremo",0.0915270222382116
1880,2,0.23781649355915568,21,21_buenas noches_noches_buenas_pecadora,0.1283292890489745,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1094872045101812,Ricardo Meruane,2011,2010,21,21_buenas noches_noches_buenas_pecadora,"Así, ah, gracias, chico, no se molesta, ¿ah? Pero historias que no se pueden dejar de contar, ¿no? Muy amable, gracias, gracias. Historias que no se pueden deja",0.01884208453879331
670,2,0.30923352082754363,6,6_quinta_vergara_público_quinta vergara,0.2001233831268867,14.0,14_ho_ho ho_aplauso_muchas,0.1091101377006569,Palta Meléndez,1997,1990,6,6_quinta_vergara_público_quinta vergara,"Nos alegramos por el Falcao, nos alegramos por el festival. Nos vamos a separar de un instante para llegar a la parte final de esta noche donde todos más Falcao",0.09101324542622981
2215,2,0.24658437814953937,6,6_quinta_vergara_público_quinta vergara,0.1376945234042768,14.0,14_ho_ho ho_aplauso_muchas,0.1088898547452626,Los Locos del Humor,2014,2010,6,6_quinta_vergara_público_quinta vergara,"El público de la Quinta Vergara quiere seguir premiándolos porque se robaron el corazón de todos ustedes porque regalaron risas, nos hicieron disfrutar y esta n",0.028804668659014196
3789,2,0.2257718741054632,16,16_comida_comer_dieta_mamá,0.1170718502246198,11.0,11_hijos_mamá_papá_hijo,0.1087000238808434,Pamela Leiva,2023,2020,11,11_hijos_mamá_papá_hijo,Porque mi hermana mi hermana repitió la misma historia de mi mamá y tiene dos hijas también por de distinto papá. Entonces en mi casa tenemos todos apellidos di,0.008371826343776395
1009,2,0.3392773685712392,14,14_ho_ho ho_aplauso_muchas,0.2316663812493591,6.0,6_quinta_vergara_público_quinta vergara,0.1076109873218801,Dino Gordillo,2000,2000,14,14_ho_ho ho_aplauso_muchas,"Pero hay algo que el monstruo nos quiere decir, Antonio. Pero no se escucha muy fuerte. «Dino». Dino vino enfermo esta noche, pero ahora se va a mejorar con la ",0.124055393927479
467,2,0.32961529899532227,22,22_verdad_agradecer_emocionado_quiero agradecer,0.222864441702929,21.0,21_buenas noches_noches_buenas_pecadora,0.1067508572923933,Gloria Benavides,1995,1990,22,22_verdad_agradecer_emocionado_quiero agradecer,"Yo no lo quiero dejar. Hoy mi función yo aquí y me siento muy feliz. Mis amigos me acompañan. El show llegó hasta aquí Y somos amigos de la ilusión, unidos para",0.1161135844105357
3356,2,0.27830531359373356,24,24_amor_dije_pa_pa pa,0.1718385822678007,27.0,27_soltera_bebé_arturo vidal_tinder,0.1064667313259329,Alison Mandel,2018,2010,2,2_chiste_programa_hoy hoy_chistes,"sentimos que estamos más bonitas. Es como, ""Bueno, hoy día desperté muy bonita."" Salí de la casa, iba caminando sin minísima y él venía caminando de lejos mirán",0.06537185094186779
2619,2,0.3154151992894144,21,21_buenas noches_noches_buenas_pecadora,0.2097630360429193,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1056521632464951,Edo Caroe,2016,2010,21,21_buenas noches_noches_buenas_pecadora,"Tengo más rutina. Muchas gracias, pero tengo más rutina. ¡Qué bonito!",0.1041108727964242
671,2,0.2585477758829603,14,14_ho_ho ho_aplauso_muchas,0.1534571429177569,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1050906329652034,Palta Meléndez,1997,1990,5,5_colegio_niños_papá_hijo,"Ya. Bueno, gracias. La verdad que estaba más nervioso que el camarín de la selección. Y Antonio, perdóneme, yo quiero felicitarlo por estos 22 años porque yo me",0.04836650995255348
1865,2,0.22584784523275148,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1209439338536609,21.0,21_buenas noches_noches_buenas_pecadora,0.1049039113790906,Óscar Gangas,2011,2010,22,22_verdad_agradecer_emocionado_quiero agradecer,"No. Amigas y amigos, buenas noches. Breve: yo sé que los breves son los buenos cuando es breve, doblemente.",0.0160400224745703
297,2,0.23628403638508333,14,14_ho_ho ho_aplauso_muchas,0.1316523551099363,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.104631681275147,Hermógenes Conache,1991,1990,3,3_humor_quinta_quinta vergara_vergara,"para el alcalde, a la gente de Concepción, a todo el mundo. Gracias. Gracias, Antonio. Gracias, Paulina. Nada que ver. Gracias, buenas noches. De buen humor est",0.027020673834789302
3082,2,0.3867301933483204,27,27_soltera_bebé_arturo vidal_tinder,0.2823298606345337,25.0,25_bailar_fiesta_bailemos_baile,0.1044003327137867,Rodrigo Villegas,2017,2010,27,27_soltera_bebé_arturo vidal_tinder,"Pero con respeto, vamos que se puede, vamos que se puede. Que nadie esté los guatones, no tenemos éxito con las mujeres y ese silencio otorga. Yo voy, por ejemp",0.177929527920747
1657,2,0.3449591311698003,6,6_quinta_vergara_público_quinta vergara,0.2405847316531558,14.0,14_ho_ho ho_aplauso_muchas,0.1043743995166445,Palta Meléndez,2007,2000,6,6_quinta_vergara_público_quinta vergara,De Juan Carlos Falcao Meléndez venciendo los miedos sobre este escenario con un público que recoge a través de sus aplausos sus buenos momentos de humor. Es así,0.1362103321365113
137,2,0.2737514367027047,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1695898208598223,21.0,21_buenas noches_noches_buenas_pecadora,0.1041616158428824,Jorge Romero,1979,1970,21,21_buenas noches_noches_buenas_pecadora,"¿Cómo están? Muchas... muchas... finu. Los tengo dominados, son, son míos, son míos todos. Entonces ahora, gracias por esa. Yo creía que era el autor...",0.0654282050169399
59,2,0.2697933937391495,6,6_quinta_vergara_público_quinta vergara,0.1658316937710265,14.0,14_ho_ho ho_aplauso_muchas,0.103961699968123,Los Muleros,1976,1970,6,6_quinta_vergara_público_quinta vergara,"Van a volver a estar con nosotros, pero antes quiero decirle que, en nombre de la Comisión Organizadora de este 17.º Festival Internacional de la Canción de Viñ",0.06186999380290349
3212,2,0.253249851563907,19,19_través_mar_viña_viña mar,0.150013715884973,3.0,3_humor_quinta_quinta vergara_vergara,0.103236135678934,Bombo Fica,2018,2010,17,17_natalia_chiqui_alison_javiera,"Gracias a ti, Bombo, tremendo espectáculo y así Bombo Fica cierra la primera de seis noches de humor que tendrá, por supuesto, Viña 2018. Muchas gracias, Bombo ",0.046777580206039004
3844,2,0.2338318622603318,27,27_soltera_bebé_arturo vidal_tinder,0.1309185916549381,25.0,25_bailar_fiesta_bailemos_baile,0.1029132706053937,Diego Urrutia,2023,2020,23,23_amante_marido_mujer_matrimonio,"Ahora el fuerte grito de los hombres. ¿Por qué ocurre ese fenómeno? Hay cachado que siempre en los festivales dicen, ""Las mujeres, los hombres."" Como que te aga",0.02800532104954441
1180,2,0.25731208821407303,14,14_ho_ho ho_aplauso_muchas,0.1544356906875153,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1028763975265577,Natalia Cuevas,2003,2000,14,14_ho_ho ho_aplauso_muchas,Un gran aplauso para mi gran artista y mi gran amigo Antonio de Marcos y papel de Juanga que quiso compartir esta noche tan especial conmigo a la Quinta Vergara,0.051559293160957614
3511,2,0.24888488701357508,6,6_quinta_vergara_público_quinta vergara,0.146052851134897,14.0,14_ho_ho ho_aplauso_muchas,0.1028320358786781,Mauricio Palma,2019,2010,6,6_quinta_vergara_público_quinta vergara,"¡Aplauso para Mauricio! Se atrevió. Mucha gente lo veía como una apuesta. Lleva mucho rato en la quinta haciendo reír, allá arriba y también acá abajo. Quiero a",0.04322081525621889
1642,2,0.5544199449422137,21,21_buenas noches_noches_buenas_pecadora,0.4519524445725801,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1024675003696336,Palta Meléndez,2007,2000,21,21_buenas noches_noches_buenas_pecadora,...historia de la gente. ¡Viva el gobierno político! Gracias. Aquí queda demostrado que se puede hacer un gobierno con altura de mira. Muy buenas noches. Muchas,0.3494849442029465
343,2,0.34346818799832324,21,21_buenas noches_noches_buenas_pecadora,0.2414223295056414,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1020458584926818,Sandy,1993,1990,21,21_buenas noches_noches_buenas_pecadora,"Vamos a estar nuevamente con toda seguridad. Mil gracias por esta receptividad, de verdad, que me hayan escuchado. Gracias, gracias. Gracias que me hayan escuch",0.1393764710129596
1165,2,0.2291362651267562,6,6_quinta_vergara_público_quinta vergara,0.1271714852422552,14.0,14_ho_ho ho_aplauso_muchas,0.101964779884501,Vanessa Miller,2003,2000,6,6_quinta_vergara_público_quinta vergara,"El aplauso para Vanessa Miller, la nana argentina, Bárbara Pelorri, que esta noche tuvo en Viña del Mar. Entrégale la medalla, por favor.",0.025206705357754183
81,2,0.2111103755659334,17,17_natalia_chiqui_alison_javiera,0.1097092849327873,19.0,19_través_mar_viña_viña mar,0.1014010906331461,Gloria Benavides,1977,1970,6,6_quinta_vergara_público_quinta vergara,"Hemos regalado ya dos gaviotas con el corazón de nosotros, pero la gaviota de Viña del Mar la recibe Gloria Benavides esta noche. Y el director artístico del fe",0.008308194299641192
227,2,0.2630279731100781,29,29_reggaeton_calmado_dale_ten,0.1618901023260132,13.0,13_ay ay_salta salta_salta_ay,0.1011378707840649,Pujillay,1990,1990,29,29_reggaeton_calmado_dale_ten,"¿Cuánta semana se me va a tener que operar? Bueno, usted tendría que preguntarse al doctor, pero nosotros estamos pintando aquí. Bueno. Ahora sí. Aquí no es cue",0.060752231541948296
1926,2,0.3054436786521214,29,29_reggaeton_calmado_dale_ten,0.2044274571214457,13.0,13_ay ay_salta salta_salta_ay,0.1010162215306757,Dinamita Show,2012,2010,29,29_reggaeton_calmado_dale_ten,"Si quieren bailar, chicos, yo les voy a enseñar unos pasos para que vacilen acá en Piña del Mar y después inviten al jurado y se una manera nada que que el pozo",0.10341123559076999
35,2,0.20660858353475192,19,19_través_mar_viña_viña mar,0.1056782317210055,3.0,3_humor_quinta_quinta vergara_vergara,0.1009303518137464,Hugo Goodman,1974,1970,17,17_natalia_chiqui_alison_javiera,"Su trabajo en cine en Estados Unidos y en México le ha valido ser, hoy día, la figura extranjera más importante dentro de su género artístico en esos países. Eu",0.004747879907259098
2101,2,0.34734844493351047,14,14_ho_ho ho_aplauso_muchas,0.2466568314392472,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1006916134942633,Los Atletas de la Risa,2013,2010,14,14_ho_ho ho_aplauso_muchas,"sacrificio Gracias, atleta Gracias, señor. 25 años de sacrificio. Arrancando en la calle para poder actuar y llevar el sustento a nuestra familia. 20 años en la",0.1459652179449839
1570,2,0.2083355141957898,11,11_hijos_mamá_papá_hijo,0.1078510194056029,16.0,16_comida_comer_dieta_mamá,0.1004844947901869,Álvaro Salas,2007,2000,11,11_hijos_mamá_papá_hijo,"Y repito balagüería al frente, pasa una niñita de 10 años. Y uno le dice al otro, ahora está vieja, pero vea, ha sido bien rica. Yo no sé a qué estaba jugando e",0.007366524615416009
1013,2,0.27616597480532523,19,19_través_mar_viña_viña mar,0.1763562294840508,3.0,3_humor_quinta_quinta vergara_vergara,0.0998097453212744,Dino Gordillo,2000,2000,19,19_través_mar_viña_viña mar,"esta noche, un hombre de risa fácil. Una vez más triunfa el humor de Dino Bordillo en la Quinta Vergara. Nuestra noche de clausura en el 41º Festival Internacio",0.0765464841627764
1953,2,0.1987988876160578,24,24_amor_dije_pa_pa pa,0.0996137953453416,27.0,27_soltera_bebé_arturo vidal_tinder,0.0991850922707162,Zip-Zup,2012,2010,24,24_amor_dije_pa_pa pa,"página de Facebook, ha puesto que va a conchar amigo, puede conchar hasta por lolo, se puede hasta casar, acuérdese mandar una foto. Ya me dijo, ""Le voy a hacer",0.0004287030746253917
1697,2,0.4286444512445055,22,22_verdad_agradecer_emocionado_quiero agradecer,0.329468196555262,14.0,14_ho_ho ho_aplauso_muchas,0.0991762546892435,Stefan Kramer,2008,2000,22,22_verdad_agradecer_emocionado_quiero agradecer,"Gracias, cara dura. Sí, le agradezco a todo el público. Estoy muy emocionado y le agradezco de corazón. Gracias. Mi prima. Esteban Kramer en su primera presenta",0.23029194186601848
2545,2,0.38659694551930646,29,29_reggaeton_calmado_dale_ten,0.2876471090072373,25.0,25_bailar_fiesta_bailemos_baile,0.0989498365120692,Arturo Ruiz-Tagle,2015,2010,9,9_auto_dijo dijo_micro_carabineros,"Los cabros de ahora no bailan lento. ¿Y para qué, po? Si al primer reggaeton, ¡fa! Al muslo. Con esa letra, ""Esta noche va a ser mi señora, va a ser mi señora.""",0.18869727249516807
2720,2,0.2048236025312073,27,27_soltera_bebé_arturo vidal_tinder,0.1062263173576317,24.0,24_amor_dije_pa_pa pa,0.0985972851735756,Natalia Valdebenito,2016,2010,7,7_vieja_suegra_abuela_abuelita,"y estáis sola, ¿por qué estáis sola? A ver, a ver, si podemos conversar aquí. Yo quiero hacer una cosa, yo amo la diversidad, amo a todas mis gay, a todas mis l",0.007629032184056098
939,2,0.2928019853998032,6,6_quinta_vergara_público_quinta vergara,0.1944160621983301,14.0,14_ho_ho ho_aplauso_muchas,0.0983859232014731,Memo Bunke,2000,2000,6,6_quinta_vergara_público_quinta vergara,"Un artista Vergara. Este es el humor musical de un hombre de la calle que se paró en el escenario más importante de Chile y América. Recuérdelo, su nombre Memo ",0.096030138996857
1875,2,0.48021065668527385,21,21_buenas noches_noches_buenas_pecadora,0.3819738225133548,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.098236834171919,Ricardo Meruane,2011,2010,21,21_buenas noches_noches_buenas_pecadora,"¿Cómo están? Buenas noches. ¿Qué tal? Hola. ¿Cómo están? Buenas noches. ¿Qué tal? Hola, ¿qué tal? ¿Cómo están? ¿Cómo están? ¿Cómo estamos? Hola, loco. ¿Cómo est",0.2837369883414358
968,2,0.2218901395704227,7,7_vieja_suegra_abuela_abuelita,0.1236573217412653,23.0,23_amante_marido_mujer_matrimonio,0.0982328178291574,Coco Legrand,2000,2000,7,7_vieja_suegra_abuela_abuelita,"No, si no era tan buena la vieja mía para serte franco. No era para silbarla. La que iba mirando Dice, ""¿No te vas a vestir?"" Pues ¿por qué? ¿Cómo que por qué? ",0.025424503912107904
1895,2,0.26926430859388,14,14_ho_ho ho_aplauso_muchas,0.1712314982999043,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0980328102939757,Ricardo Meruane,2011,2010,14,14_ho_ho ho_aplauso_muchas,"Gracias, señor. No, se pone ahí, se pone ahí. De un gran evento. Gracias, señor, muy amable, hasta la próxima. Me deja los celulares, se los cuento la semana, h",0.0731986880059286
903,2,0.2891933472268758,6,6_quinta_vergara_público_quinta vergara,0.1912635926342344,14.0,14_ho_ho ho_aplauso_muchas,0.0979297545926414,Álvaro Salas,2000,2000,6,6_quinta_vergara_público_quinta vergara,"Muchas gracias, sigan disfrutando del show. Muchas gracias, Villa, gracias, quinta región, chao. Fuerte fuerte el aplauso para Álvaro Salas, la noche de humor e",0.093333838041593
