id,routine_id,joke_idx,comedian,year,date,festival,event_name,youtube_url,text,show,source_row_index,model_text,model_decade,topic_initial,topic_final,topic_name_initial,topic_name_final,is_outlier_initial,is_outlier_final,max_topic_probability
1932,151,31,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Déjate. Déjate. ¿Viste? Ya no te gusta. Está bueno. Ya ahora se va a poner a llorar.» «No, encima estoy apenado.» «A ver, ¿qué te pasó? ¿Qué te pasó? Ya, pero no lloré así. ¿Qué te pasó?» «Ya, pero Hugo, por favor. Se murió mi suegra, huevón.» «No. Ya. Me imagino que pasó hace días.» «Ayer. Ayer. Ahora la están velando. Ahora la están velando.» «¿Qué hace aquí? ¿Por qué no te vayas al velorio?» «Ay loco, primero la pega, después la diversión, pues, huevón.»",Los Locos del Humor,1931,"«Déjate. Déjate. ¿Viste? Ya no te gusta. Está bueno. Ya ahora se va a poner a llorar.» «No, encima estoy apenado.» «A ver, ¿qué te pasó? ¿Qué te pasó? Ya, pero no lloré así. ¿Qué te pasó?» «Ya, pero Hugo, por favor. Se murió mi suegra, huevón.» «No. Ya. Me imagino que pasó hace días.» «Ayer. Ayer. Ahora la están velando. Ahora la están velando.» «¿Qué hace aquí? ¿Por qué no te vayas al velorio?» «Ay loco, primero la pega, después la diversión, pues, huevón.»",2010,-1,4,,4_abuela_vieja_abuelita_suegra,True,False,0.024025649540805757
1933,151,32,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«¿Cómo se te ocurre estar pelando a tu suegra?» «¿Qué es mi suegra? Yo la adoro.» «¿La adoras?» «En un sartén caliente con aceite hirviendo ahí donde la vieja, huevón.» «¿Por qué la estáis pelando a tu suegra de esa manera?» «Terrible pesada, huevón.» «¿Ah, sí?» «Tú, yo la quería como un ángel, huevón. Como un ángel. Llegó volando a la casa y todavía no la puedo echar a la vieja.»",Los Locos del Humor,1932,"«¿Cómo se te ocurre estar pelando a tu suegra?» «¿Qué es mi suegra? Yo la adoro.» «¿La adoras?» «En un sartén caliente con aceite hirviendo ahí donde la vieja, huevón.» «¿Por qué la estáis pelando a tu suegra de esa manera?» «Terrible pesada, huevón.» «¿Ah, sí?» «Tú, yo la quería como un ángel, huevón. Como un ángel. Llegó volando a la casa y todavía no la puedo echar a la vieja.»",2010,4,4,4_abuela_vieja_abuelita_suegra,4_abuela_vieja_abuelita_suegra,False,False,0.409401406671808
1934,151,33,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Oye. Máxima ahora me dice una casa redonda, huevón.» «¿Te hiciste una casa redonda?» «Porque la vieja siempre me pedía un rincón.»",Los Locos del Humor,1933,"«Oye. Máxima ahora me dice una casa redonda, huevón.» «¿Te hiciste una casa redonda?» «Porque la vieja siempre me pedía un rincón.»",2010,-1,12,,12_marihuana_jimmy_droga_vino,True,False,0.06779867871867049
1935,151,34,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«No, soy estúpido, ¿cómo se te ocurre? ¿Vos sabés qué estáis hablando de la suegra? La madre política de tu familia, la madre de tu esposa.» «Yo estudié la palabra suegra. A ver. La busqué en el diccionario, al final en la parte del Apocalipsis, versículo 6 6 6. Ahí dice: «Suegra, dos puntos y se levantará la bestia». Suegra, especie nativa mutante chilena en peligro de extinción. Una mezcla entre Chucky y Jason Halliwell, los cuentos de la cripta, está Mojo Jojo incluido.»",Los Locos del Humor,1934,"«No, soy estúpido, ¿cómo se te ocurre? ¿Vos sabés qué estáis hablando de la suegra? La madre política de tu familia, la madre de tu esposa.» «Yo estudié la palabra suegra. A ver. La busqué en el diccionario, al final en la parte del Apocalipsis, versículo 6 6 6. Ahí dice: «Suegra, dos puntos y se levantará la bestia». Suegra, especie nativa mutante chilena en peligro de extinción. Una mezcla entre Chucky y Jason Halliwell, los cuentos de la cripta, está Mojo Jojo incluido.»",2010,-1,4,,4_abuela_vieja_abuelita_suegra,True,False,0.08662322470626296
1936,151,35,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"No, cómo tan fea la vieja. Mi suegra es cochina, huevón. ¿Cochina tu suegra? El otro día se tiró un pedito. No le salió olor. ¿Qué le salió? 20 bolillas, 40 murciélagos, 80 ratones y una laucha de allá para Una la Una laucha la pesqué, le puse un combo de hocico, le pinté el pelo azul y trabaja conmigo.",Los Locos del Humor,1935,"No, cómo tan fea la vieja. Mi suegra es cochina, huevón. ¿Cochina tu suegra? El otro día se tiró un pedito. No le salió olor. ¿Qué le salió? 20 bolillas, 40 murciélagos, 80 ratones y una laucha de allá para Una la Una laucha la pesqué, le puse un combo de hocico, le pinté el pelo azul y trabaja conmigo.",2010,0,0,0_perro_perrito_mono_gallo,0_perro_perrito_mono_gallo,False,False,0.07150007685969603
1937,151,36,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Oye, tú can, más encima, ¿te hago una pregunta?» «Dime.» «Vos sabes que mi señora esto, yo tengo cualquier trauma con mi señora.» «Ya, dime.» «Sí, oye, los días quería matarme, weón. ¿Ves que me separé de ella?» «Tu señora.» «Yo me separé de mi señora.» «¿Y ahí?» «Sí, oye, que todos los días me pedía plata, pues cambio caleta conmigo. En la mañana plata, en las 11 plata, en el desayuno plata, en el almuerzo plata, todo el día plata, weón.» «¿Pero qué hacía tu señora con tanta plata?» «No sé, pues weón, si nunca le daba.»",Los Locos del Humor,1936,"«Oye, tú can, más encima, ¿te hago una pregunta?» «Dime.» «Vos sabes que mi señora esto, yo tengo cualquier trauma con mi señora.» «Ya, dime.» «Sí, oye, los días quería matarme, weón. ¿Ves que me separé de ella?» «Tu señora.» «Yo me separé de mi señora.» «¿Y ahí?» «Sí, oye, que todos los días me pedía plata, pues cambio caleta conmigo. En la mañana plata, en las 11 plata, en el desayuno plata, en el almuerzo plata, todo el día plata, weón.» «¿Pero qué hacía tu señora con tanta plata?» «No sé, pues weón, si nunca le daba.»",2010,24,24,24_plata_bolsa_crédito_chino,24_plata_bolsa_crédito_chino,False,False,1.0
1938,151,37,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"¿Y te separaste de ella? Me separé, weón. ¿A ver por qué te separaste de ella? Porque empezó a cambiar, pues. Pero ahora me encontré otra mina mejor, weón. ¿Y cómo es tu polola? ¿Cómo es? Grande. No, peludo. Grande, pues, hijo. Me imagino que tuviste la noche boda ya. Oye, bacán, 40 veces hicimos el amor con esa mujer, huevón. Ponía los ojos blancos así, estaba como pálida, así, estaba a vuelta loca, huevón. Tiraba espuma por la boca, así, así. Oh, la descubriste que tu polola era una maniática sexual. No, huevón, era epiléptica.",Los Locos del Humor,1937,"¿Y te separaste de ella? Me separé, weón. ¿A ver por qué te separaste de ella? Porque empezó a cambiar, pues. Pero ahora me encontré otra mina mejor, weón. ¿Y cómo es tu polola? ¿Cómo es? Grande. No, peludo. Grande, pues, hijo. Me imagino que tuviste la noche boda ya. Oye, bacán, 40 veces hicimos el amor con esa mujer, huevón. Ponía los ojos blancos así, estaba como pálida, así, estaba a vuelta loca, huevón. Tiraba espuma por la boca, así, así. Oh, la descubriste que tu polola era una maniática sexual. No, huevón, era epiléptica.",2010,-1,0,,0_perro_perrito_mono_gallo,True,False,0.03935006767087381
1939,151,38,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Oye, te hago una pregunta de eso acerca del fin del mundo.» «A ver.» «Si yo me muero, así, o sea, si yo quiero morido, morido...» «Muerto.» «¿Cómo San Pedro arriba me pone las alitas a mí para ser angelito?» «Mira, es un tema muy difícil, pero yo veo siempre Animal Planet.» «Animal Planet.» «Y ahí sale que San Pedro agarra un taladro de este porte, una broca de 80 m, ancho 60, te da vuelta, te hace un hoyo en cada hombro y te pone un ala en cada lado. Obvio. No puedes irte al infierno.» «¿No puedes irte al infierno?» «En el infierno se están violando a todos los que llegan.» «Sí, pero al menos tengo el hoyo hecho.»",Los Locos del Humor,1938,"«Oye, te hago una pregunta de eso acerca del fin del mundo.» «A ver.» «Si yo me muero, así, o sea, si yo quiero morido, morido...» «Muerto.» «¿Cómo San Pedro arriba me pone las alitas a mí para ser angelito?» «Mira, es un tema muy difícil, pero yo veo siempre Animal Planet.» «Animal Planet.» «Y ahí sale que San Pedro agarra un taladro de este porte, una broca de 80 m, ancho 60, te da vuelta, te hace un hoyo en cada hombro y te pone un ala en cada lado. Obvio. No puedes irte al infierno.» «¿No puedes irte al infierno?» «En el infierno se están violando a todos los que llegan.» «Sí, pero al menos tengo el hoyo hecho.»",2010,16,16,16_cielo_pi_san pedro_pérez,16_cielo_pi_san pedro_pérez,False,False,1.0
1940,151,39,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«¿Tú sabes, por ejemplo, lo que es la bachata?» «¿Yo sé lo que es la bachata?» «¿Qué es la bachata?» «Es una mina que viene raje, cuñado, bachata.» «No, pues imbécil. ¿Qué es la bachata?» «¿Ahí donde orina mi abuelo? Eso es una chata.»",Los Locos del Humor,1939,"«¿Tú sabes, por ejemplo, lo que es la bachata?» «¿Yo sé lo que es la bachata?» «¿Qué es la bachata?» «Es una mina que viene raje, cuñado, bachata.» «No, pues imbécil. ¿Qué es la bachata?» «¿Ahí donde orina mi abuelo? Eso es una chata.»",2010,-1,21,,21_pam_pam pam_luna_tenis,True,False,0.15189504701298245
1941,151,40,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Aventura. Aventura. Aventura. ¿Ubicado en Aventura?» «Sí, po.» «A ver, nómbrame tú tres integrantes de Aventura.» «Angélica, Carlitos y Tommy.» «Qué mierda eso. Aventura en pañales los ruglan.»",Los Locos del Humor,1940,"«Aventura. Aventura. Aventura. ¿Ubicado en Aventura?» «Sí, po.» «A ver, nómbrame tú tres integrantes de Aventura.» «Angélica, Carlitos y Tommy.» «Qué mierda eso. Aventura en pañales los ruglan.»",2010,-1,11,,11_jorge_cama_dormir_pa,True,False,0.06556474553230644
1942,151,41,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Oye, yo de verdad me pregunto, ¿qué hace para ser tan huevón?» «¿Veo tu foto todos los días? Ahora estoy más huevón porque te mandé a ampliar.»",Los Locos del Humor,1941,"«Oye, yo de verdad me pregunto, ¿qué hace para ser tan huevón?» «¿Veo tu foto todos los días? Ahora estoy más huevón porque te mandé a ampliar.»",2010,-1,3,,3_presidente_checho_piñera_chile,True,False,0.04264878196365505
1943,151,42,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Ella me dio trabajo salvavidas.» «La señora alcaldesa puso la confianza en ti para cuidar a la gente en las playas.» «Sí, po. Si yo voy a estar y le voy a dar salvavidas, hermano. Pero no soy cualquiera sandián. No, yo ando en helicóptero. En helicóptero. En helicóptero ando yo. Sí, ahí mira ahí a los que se ahogan. Compadre, los días se está ahogando una señora, una y era argentina.» «A ver, pero eso sí que no te lo creo. Va pasando en el helicóptero y va a llegar a check que el que se está ahogando es argentino.» «Sí, la cachetona está para ahogarse, po. ¿Por qué? Cachetona la argentina decía: «Hey, chilenito, chilenito. Chilenito, salvadme, me trago tu mar». Como soy imbécil, po. Te quería llamar mal en la guata, po, po.» «Me imagino que tú trataste de ayudarla.» «Sí, compa.» «¿Sí? Y más encima era loca la vieja.» «¿Por qué?» «Me dijo: «Tírame un corden». Yo le dije: «Sí, la vieja acuática se está ahogando y ahora quiere ahogarse». Mira, estúpido. ¿La ayudaste de alguna forma?» «Sí, po, yo le dije: «Señora, llore, llore, señora».» «¿Llore?» «Sí, po. ¿Por qué? Cuando uno llora se desahoga.»",Los Locos del Humor,1942,"«Ella me dio trabajo salvavidas.» «La señora alcaldesa puso la confianza en ti para cuidar a la gente en las playas.» «Sí, po. Si yo voy a estar y le voy a dar salvavidas, hermano. Pero no soy cualquiera sandián. No, yo ando en helicóptero. En helicóptero. En helicóptero ando yo. Sí, ahí mira ahí a los que se ahogan. Compadre, los días se está ahogando una señora, una y era argentina.» «A ver, pero eso sí que no te lo creo. Va pasando en el helicóptero y va a llegar a check que el que se está ahogando es argentino.» «Sí, la cachetona está para ahogarse, po. ¿Por qué? Cachetona la argentina decía: «Hey, chilenito, chilenito. Chilenito, salvadme, me trago tu mar». Como soy imbécil, po. Te quería llamar mal en la guata, po, po.» «Me imagino que tú trataste de ayudarla.» «Sí, compa.» «¿Sí? Y más encima era loca la vieja.» «¿Por qué?» «Me dijo: «Tírame un corden». Yo le dije: «Sí, la vieja acuática se está ahogando y ahora quiere ahogarse». Mira, estúpido. ¿La ayudaste de alguna forma?» «Sí, po, yo le dije: «Señora, llore, llore, señora».» «¿Llore?» «Sí, po. ¿Por qué? Cuando uno llora se desahoga.»",2010,2,2,2_chileno_chile_chilenos_argentino,2_chileno_chile_chilenos_argentino,False,False,1.0
1944,151,43,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"He visto hombres perdiendo su vida por la droga, su familia por la droga, compadre. Ahora los libros de cuentos infantiles están metiendo droga, huevón. «Ay, ay, ven, ven, ven, ven, ven, ¿qué estáis hablando? Ya, córtela, córtela, córtela. ¿Qué me estáis hablando? ¿En los libros infantiles están metiendo droga?». En los libros de cuentos infantiles, compadre. «¿Y cómo subiste tú? Si no viste al Pinocho». ¿A Pinocho? «Sí, venía como palo». A ver, ¿cuál otro libro traía droga? «La Blancanieves». ¿Blancanieves? «Venía con la pálida. Ahí en las poblaciones lo que más venden son papeluchos y los marcianos». ¿Papeluchos y el marciano? «Pero el que está más jodido es el que lo pillaron con más droga». ¿Qué libro fue? «Tarzán». ¿Tarzán? «Lo pillaron con 200 monos».",Los Locos del Humor,1943,"He visto hombres perdiendo su vida por la droga, su familia por la droga, compadre. Ahora los libros de cuentos infantiles están metiendo droga, huevón. «Ay, ay, ven, ven, ven, ven, ven, ¿qué estáis hablando? Ya, córtela, córtela, córtela. ¿Qué me estáis hablando? ¿En los libros infantiles están metiendo droga?». En los libros de cuentos infantiles, compadre. «¿Y cómo subiste tú? Si no viste al Pinocho». ¿A Pinocho? «Sí, venía como palo». A ver, ¿cuál otro libro traía droga? «La Blancanieves». ¿Blancanieves? «Venía con la pálida. Ahí en las poblaciones lo que más venden son papeluchos y los marcianos». ¿Papeluchos y el marciano? «Pero el que está más jodido es el que lo pillaron con más droga». ¿Qué libro fue? «Tarzán». ¿Tarzán? «Lo pillaron con 200 monos».",2010,12,12,12_marihuana_jimmy_droga_vino,12_marihuana_jimmy_droga_vino,False,False,0.3644216816703149
1945,151,44,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"Para hacer hip-hop, lo primero que nada necesitamos un yoke y como no hay utilería Vale, hermano. Préstame, casi siempre lo devuelvo. Vale. ¿Qué venía a tirar, huevón? No, pero no sé. No sé. Oye, oye, oye, oye. ¿Qué venía a tirarlo? Está prestando ¿Y buscando Pero ahí está, ahí está yo que está. Déjate tirarlo, huevón. Déjate tirarlo, déjate tirarlo. ¿Ya anda tirando el coro? Pero pídeselo, vos. Préstame el corrido, hermano. Mira, qué flaco. ¿Y por qué me lo vas a dar en la mano? ¿Cachaste? Terriblemente flaco. Una paja más y muere. No, oye. ¿A dónde vas? Está más flaco que pito 500. El yo que se pone en la cabeza. ¿Qué está haciendo? Me va a amarrar el pelo. Ah. Es buena esta rutina, me gusta a mí, güevón. Es verdad. Me diera mi amor. Mira, güevón, tiene la cabeza chica más encima. ¿Se la conocés? Sí, ah. Ya, cabréate, cabréate, huevón. Ponte el jockey. Me dijera mi mamá huelando aquí, huevón. Mira, ¿y vos dónde andas huelando tu mamá? Oye, oye, oye. Anda vendiendo empanada y afuera que le pasó la señora alcaldesa un kiosco, huevón. ¿No va a ganar mucho con la empanada, con la sal, sí? Hugo, por favor. Para ser hijop, el jockey se pone así. Vamos a empezar con usted. Entonces es así, pues bueno, el jockey se pone así. Oye, no, no, no, no, no, no. Mira, mijito, para tu conocimiento esto se llama Ya esto se llama Vicera, esto lo inventaron para tapar el sol, para cubrir el sol. ¿Vos queréis que lo use así o queréis que ande buscando el sol así, güeño?",Los Locos del Humor,1944,"Para hacer hip-hop, lo primero que nada necesitamos un yoke y como no hay utilería Vale, hermano. Préstame, casi siempre lo devuelvo. Vale. ¿Qué venía a tirar, huevón? No, pero no sé. No sé. Oye, oye, oye, oye. ¿Qué venía a tirarlo? Está prestando ¿Y buscando Pero ahí está, ahí está yo que está. Déjate tirarlo, huevón. Déjate tirarlo, déjate tirarlo. ¿Ya anda tirando el coro? Pero pídeselo, vos. Préstame el corrido, hermano. Mira, qué flaco. ¿Y por qué me lo vas a dar en la mano? ¿Cachaste? Terriblemente flaco. Una paja más y muere. No, oye. ¿A dónde vas? Está más flaco que pito 500. El yo que se pone en la cabeza. ¿Qué está haciendo? Me va a amarrar el pelo. Ah. Es buena esta rutina, me gusta a mí, güevón. Es verdad. Me diera mi amor. Mira, güevón, tiene la cabeza chica más encima. ¿Se la conocés? Sí, ah. Ya, cabréate, cabréate, huevón. Ponte el jockey. Me dijera mi mamá huelando aquí, huevón. Mira, ¿y vos dónde andas huelando tu mamá? Oye, oye, oye. Anda vendiendo empanada y afuera que le pasó la señora alcaldesa un kiosco, huevón. ¿No va a ganar mucho con la empanada, con la sal, sí? Hugo, por favor. Para ser hijop, el jockey se pone así. Vamos a empezar con usted. Entonces es así, pues bueno, el jockey se pone así. Oye, no, no, no, no, no, no. Mira, mijito, para tu conocimiento esto se llama Ya esto se llama Vicera, esto lo inventaron para tapar el sol, para cubrir el sol. ¿Vos queréis que lo use así o queréis que ande buscando el sol así, güeño?",2010,-1,0,,0_perro_perrito_mono_gallo,True,False,0.07764696213256624
1946,151,45,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"«Hagamos una cosa, algo más fácil, ¿vale? Rima». Ya. Dice así. «Sí. Rima. R K acento la J, rima. Junta las letras. A E. I O». Me van a disculpar, chiquillos. ¿Se dan cuenta? En estos momentos pasa un camión recolectando hueones, este se sube solo. ¿Y este hueón maneja? ¿Vale? Haz una rima de hip-hop. Vale, eso es lo que quiero. A mí me gusta. Vale. Improvisa. «¿Puedo bailar como tu mamá?». Pero con estilo. «Pero como tu mamá». Como con estilo. Ya, córtele el... «Empanada». ¡Ya voy a ver! «Los chiquillos de la esquina ya no van a la piscina porque dice que en el fondo hay una tú...». No, no, no, no, no. Eso no es hip hop, ridículo. Hace otra. «La chiquilla de la esquina ya no come cebollín porque dice que yo tengo una tú...». No, no, no, no, no, chiquilla. ¿Qué estáis hablando, imbécil? Mira, el festival de Viña es transmitido a muchos países. Además, hay muchos niños viendo el festival. No podía ser una rima sana. «La chiquilla de la esquina ya no van a mi piscina porque yo no tengo piscina». Mira. Vamos a hacerlo de esta forma. Tú vas a hacer el beatbox y yo voy a cantar. Haz el beatbox. Haz el beatbox. Dale. Juégatela. Mira, mejor sígueme a mí. Sígueme a mí. Mi abuela. Tu abuela le enseñó a tu mamá a vender empanadas. «Mi abuela me mandó a poner la tetera como yo soy vivo, me pinché a la cocinera». Déjale. «Mi abuela me mandó a regar el macetero como yo soy huevón, me lo puso el jardinero».",Los Locos del Humor,1945,"«Hagamos una cosa, algo más fácil, ¿vale? Rima». Ya. Dice así. «Sí. Rima. R K acento la J, rima. Junta las letras. A E. I O». Me van a disculpar, chiquillos. ¿Se dan cuenta? En estos momentos pasa un camión recolectando hueones, este se sube solo. ¿Y este hueón maneja? ¿Vale? Haz una rima de hip-hop. Vale, eso es lo que quiero. A mí me gusta. Vale. Improvisa. «¿Puedo bailar como tu mamá?». Pero con estilo. «Pero como tu mamá». Como con estilo. Ya, córtele el... «Empanada». ¡Ya voy a ver! «Los chiquillos de la esquina ya no van a la piscina porque dice que en el fondo hay una tú...». No, no, no, no, no. Eso no es hip hop, ridículo. Hace otra. «La chiquilla de la esquina ya no come cebollín porque dice que yo tengo una tú...». No, no, no, no, no, chiquilla. ¿Qué estáis hablando, imbécil? Mira, el festival de Viña es transmitido a muchos países. Además, hay muchos niños viendo el festival. No podía ser una rima sana. «La chiquilla de la esquina ya no van a mi piscina porque yo no tengo piscina». Mira. Vamos a hacerlo de esta forma. Tú vas a hacer el beatbox y yo voy a cantar. Haz el beatbox. Haz el beatbox. Dale. Juégatela. Mira, mejor sígueme a mí. Sígueme a mí. Mi abuela. Tu abuela le enseñó a tu mamá a vender empanadas. «Mi abuela me mandó a poner la tetera como yo soy vivo, me pinché a la cocinera». Déjale. «Mi abuela me mandó a regar el macetero como yo soy huevón, me lo puso el jardinero».",2010,1,1,1_canción_pegado_música_luis,1_canción_pegado_música_luis,False,False,0.19824072506082846
1947,151,46,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"Están dos vaginas conversando. Pero así no. Ya, ya, ya, ya, ya. La alcaldesa dio permiso. Pero así no. Y una le dice a la otra con cara de vagina así. No, pero por lo guío. La que me ve a mí dice: «Oye. Oye, ¿tú eres virgen?»",Los Locos del Humor,1946,"Están dos vaginas conversando. Pero así no. Ya, ya, ya, ya, ya. La alcaldesa dio permiso. Pero así no. Y una le dice a la otra con cara de vagina así. No, pero por lo guío. La que me ve a mí dice: «Oye. Oye, ¿tú eres virgen?»",2010,-1,24,,24_plata_bolsa_crédito_chino,True,False,0.05116527511078417
1948,151,47,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"Un extremo. Pero, por ejemplo, mira, llega un hipocondríaco. Un hipocondríaco es una persona que piensa tener enfermedades que no las tiene. Eso es verdad. Llega donde el doctor: «Doctor, vengo porque tengo cáncer». El doctor le dice: «Espere un momento, soy yo el facultativo, yo lo voy a ver». Así que, ¿usted tiene cáncer? El doctor lo examinó, el compadre no tenía cáncer, tenía gastritis. «¿Gastritis? Sí». «Yo tengo cáncer», «Gastritis», le dijo el doctor. El doctor le dijo: «Mira, aquí hay un frasquito, llénalo con orina, yo te lo reviso y te doy otra opinión». El compadre orinó en el frasquito, el doctor lo revisa y dice: «Efectivamente, tú no tienes cáncer, tienes gastritis». «Tengo cáncer». El doctor no hallaba qué hacer con el gallo porque era porfiado: «Toma, aquí tení un frasco más grande, familiar, llévatelo a la casa y me lo traes el lunes». El compadre va todo el camino pensando en engañar al doctor. «Mi amor, ven», le dice a su esposa, «orina en el frasco». La señora pesca el frasco, se agacha y orina. «Hija, ven, orina en el frasco». La hija también, po. Cachó que el perro estaba más o menos así, pescó al perro y lo estrujó. Abrió el auto, sacó aceite del auto, orinó él, lo batió y se lo pasó al doctor. El doctor pesca el frasco, lo mira y dice: «Ah, no, aquí está la cagada. Tu señora te está engañando hace 3 años. Tu hija está embarazada y no se sabe de quién cresta es la guagua. El perro tiene distemper. Al auto le falta aceite. Y vos todavía tenés gastritis, conchesumadre».",Los Locos del Humor,1947,"Un extremo. Pero, por ejemplo, mira, llega un hipocondríaco. Un hipocondríaco es una persona que piensa tener enfermedades que no las tiene. Eso es verdad. Llega donde el doctor: «Doctor, vengo porque tengo cáncer». El doctor le dice: «Espere un momento, soy yo el facultativo, yo lo voy a ver». Así que, ¿usted tiene cáncer? El doctor lo examinó, el compadre no tenía cáncer, tenía gastritis. «¿Gastritis? Sí». «Yo tengo cáncer», «Gastritis», le dijo el doctor. El doctor le dijo: «Mira, aquí hay un frasquito, llénalo con orina, yo te lo reviso y te doy otra opinión». El compadre orinó en el frasquito, el doctor lo revisa y dice: «Efectivamente, tú no tienes cáncer, tienes gastritis». «Tengo cáncer». El doctor no hallaba qué hacer con el gallo porque era porfiado: «Toma, aquí tení un frasco más grande, familiar, llévatelo a la casa y me lo traes el lunes». El compadre va todo el camino pensando en engañar al doctor. «Mi amor, ven», le dice a su esposa, «orina en el frasco». La señora pesca el frasco, se agacha y orina. «Hija, ven, orina en el frasco». La hija también, po. Cachó que el perro estaba más o menos así, pescó al perro y lo estrujó. Abrió el auto, sacó aceite del auto, orinó él, lo batió y se lo pasó al doctor. El doctor pesca el frasco, lo mira y dice: «Ah, no, aquí está la cagada. Tu señora te está engañando hace 3 años. Tu hija está embarazada y no se sabe de quién cresta es la guagua. El perro tiene distemper. Al auto le falta aceite. Y vos todavía tenés gastritis, conchesumadre».",2010,22,22,22_doctor_médico_doctor doctor_hospital,22_doctor_médico_doctor doctor_hospital,False,False,1.0
1949,151,48,Los Locos del Humor,2014,2014-02-23,LV,Festival Internacional de la Canción de Viña del Mar 2014,https://www.youtube.com/watch?v=yPfKAyBsCBY,"Está bueno este Bueno, le ha hablado los chiquitos. Más bonito. ¿Está? Llega un compadre a la casa. Se mete al dormitorio y dice, ""Sácate los pantalones y ponlo en la cama."" Sácate la blusa y ponla en la cama. Sácate los los tienes. Y ponlo en la cama. Sácate los calzones y ponlo en la cama. Y no te pongas más mi ropa maricona",Los Locos del Humor,1948,"Está bueno este Bueno, le ha hablado los chiquitos. Más bonito. ¿Está? Llega un compadre a la casa. Se mete al dormitorio y dice, ""Sácate los pantalones y ponlo en la cama."" Sácate la blusa y ponla en la cama. Sácate los los tienes. Y ponlo en la cama. Sácate los calzones y ponlo en la cama. Y no te pongas más mi ropa maricona",2010,-1,11,,11_jorge_cama_dormir_pa,True,False,0.07828033871430526
